,Participant_Code,Event_Type,Event,Event1,Correlations,Sections1
354,ADQ042,Music,Beethoven 2,Beeth. 2,0.011431672515601813,Beethoven
355,ADQ043,Music,Beethoven 2,Beeth. 2,0.02189564361741097,Beethoven
356,ADQ044,Music,Beethoven 2,Beeth. 2,0.007185219068017462,Beethoven
357,ADQ045,Music,Beethoven 2,Beeth. 2,0.005080330801389736,Beethoven
358,ADQ046,Music,Beethoven 2,Beeth. 2,0.003448910083845527,Beethoven
359,ADQ047,Music,Beethoven 2,Beeth. 2,0.0011286304480087144,Beethoven
360,ADQ048,Music,Beethoven 2,Beeth. 2,0.016859677786698286,Beethoven
361,ADQ049,Music,Beethoven 2,Beeth. 2,0.0001269014929119927,Beethoven
362,ADQ050,Music,Beethoven 2,Beeth. 2,0.007588719482131454,Beethoven
363,ADQ051,Music,Beethoven 2,Beeth. 2,0.008090962994490546,Beethoven
364,ADQ052,Music,Beethoven 2,Beeth. 2,0.004032002236162904,Beethoven
365,ADQ053,Music,Beethoven 2,Beeth. 2,-0.00517361777377415,Beethoven
366,ADQ054,Music,Beethoven 2,Beeth. 2,0.00804988799970377,Beethoven
367,ADQ055,Music,Beethoven 2,Beeth. 2,0.00648807032419411,Beethoven
368,ADQ056,Music,Beethoven 2,Beeth. 2,0.00023285138998271874,Beethoven
369,ADQ057,Music,Beethoven 2,Beeth. 2,-0.002759485626864956,Beethoven
370,ADQ058,Music,Beethoven 2,Beeth. 2,0.012668325608612719,Beethoven
371,ADQ059,Music,Beethoven 2,Beeth. 2,0.016471751673067407,Beethoven
372,ADQ060,Music,Beethoven 2,Beeth. 2,0.012419378536765734,Beethoven
373,ADQ061,Music,Beethoven 2,Beeth. 2,-0.006666160311146678,Beethoven
374,ADQ062,Music,Beethoven 2,Beeth. 2,0.01563188987796185,Beethoven
375,ADQ063,Music,Beethoven 2,Beeth. 2,0.0036462601875249315,Beethoven
376,ADQ064,Music,Beethoven 2,Beeth. 2,0.008107180880751973,Beethoven
377,ADQ065,Music,Beethoven 2,Beeth. 2,0.01344831299490024,Beethoven
378,ADQ066,Music,Beethoven 2,Beeth. 2,0.007054572804635961,Beethoven
379,ADR067,Music,Beethoven 2,Beeth. 2,0.002761495153585203,Beethoven
380,ADR068,Music,Beethoven 2,Beeth. 2,0.004443950493892084,Beethoven
381,ADR069,Music,Beethoven 2,Beeth. 2,0.011048678717186344,Beethoven
382,ADR070,Music,Beethoven 2,Beeth. 2,0.0034442230946917143,Beethoven
383,ADR071,Music,Beethoven 2,Beeth. 2,0.006370586931962051,Beethoven
384,AEQ077,Music,Beethoven 2,Beeth. 2,0.007494600517372285,Beethoven
385,AEQ078,Music,Beethoven 2,Beeth. 2,0.01632333434821278,Beethoven
386,AEQ079,Music,Beethoven 2,Beeth. 2,0.006704239140924537,Beethoven
387,AEQ080,Music,Beethoven 2,Beeth. 2,0.031592035739231944,Beethoven
388,AEQ081,Music,Beethoven 2,Beeth. 2,-0.004739716894236222,Beethoven
389,AEQ082,Music,Beethoven 2,Beeth. 2,0.012844818364978765,Beethoven
390,AEQ083,Music,Beethoven 2,Beeth. 2,0.007379306125707846,Beethoven
391,AEQ084,Music,Beethoven 2,Beeth. 2,0.015167803138370644,Beethoven
392,AEQ085,Music,Beethoven 2,Beeth. 2,0.0022083408698913465,Beethoven
393,AEQ087,Music,Beethoven 2,Beeth. 2,0.0029979270267032412,Beethoven
394,AEQ088,Music,Beethoven 2,Beeth. 2,0.013232276445657646,Beethoven
395,AEQ089,Music,Beethoven 2,Beeth. 2,0.01179010277135345,Beethoven
396,AER090,Music,Beethoven 2,Beeth. 2,0.02257254670928573,Beethoven
397,ADQ001,Music,Beethoven 2,Beeth. 2,0.012364682663757015,Beethoven
398,ADQ003,Music,Beethoven 3,Beeth. 3,0.008009082664468438,Beethoven
399,ADQ004,Music,Beethoven 3,Beeth. 3,0.003983875811570471,Beethoven
400,ADQ005,Music,Beethoven 3,Beeth. 3,0.006565368200361531,Beethoven
401,ADQ006,Music,Beethoven 3,Beeth. 3,0.003869301842617095,Beethoven
402,ADQ007,Music,Beethoven 3,Beeth. 3,0.009208932236278675,Beethoven
403,ADQ008,Music,Beethoven 3,Beeth. 3,0.0007876330276567951,Beethoven
404,ADQ009,Music,Beethoven 3,Beeth. 3,0.006554637762176331,Beethoven
405,ADQ010,Music,Beethoven 3,Beeth. 3,0.006882288599615312,Beethoven
406,ADQ011,Music,Beethoven 3,Beeth. 3,0.011491095433050774,Beethoven
407,ADQ012,Music,Beethoven 3,Beeth. 3,0.005938291186701838,Beethoven
408,ADQ013,Music,Beethoven 3,Beeth. 3,0.0025607169822480943,Beethoven
409,ADQ014,Music,Beethoven 3,Beeth. 3,0.003869167053925993,Beethoven
410,ADQ015,Music,Beethoven 3,Beeth. 3,0.004301502347639369,Beethoven
411,ADQ016,Music,Beethoven 3,Beeth. 3,-0.006027744943325201,Beethoven
412,ADQ018,Music,Beethoven 3,Beeth. 3,0.004048713706065926,Beethoven
413,ADQ019,Music,Beethoven 3,Beeth. 3,0.0002845347396191374,Beethoven
414,ADQ020,Music,Beethoven 3,Beeth. 3,-0.0020189433062065614,Beethoven
415,ADQ021,Music,Beethoven 3,Beeth. 3,0.012144729118074201,Beethoven
416,ADQ022,Music,Beethoven 3,Beeth. 3,0.00015005376941724168,Beethoven
417,ADQ023,Music,Beethoven 3,Beeth. 3,0.0037577359341246504,Beethoven
418,ADQ024,Music,Beethoven 3,Beeth. 3,-0.006761258335344555,Beethoven
419,ADQ025,Music,Beethoven 3,Beeth. 3,0.0035644368015187657,Beethoven
420,ADQ026,Music,Beethoven 3,Beeth. 3,-0.000422626032173303,Beethoven
421,ADQ027,Music,Beethoven 3,Beeth. 3,0.009415265112331374,Beethoven
422,ADQ028,Music,Beethoven 3,Beeth. 3,0.010887768427153858,Beethoven
423,ADQ029,Music,Beethoven 3,Beeth. 3,0.0019376548853034142,Beethoven
424,ADQ030,Music,Beethoven 3,Beeth. 3,0.00556172505019502,Beethoven
425,ADQ031,Music,Beethoven 3,Beeth. 3,0.01118919184247019,Beethoven
426,ADQ032,Music,Beethoven 3,Beeth. 3,0.00031641812474917047,Beethoven
427,ADQ033,Music,Beethoven 3,Beeth. 3,0.006929723528922194,Beethoven
428,ADQ034,Music,Beethoven 3,Beeth. 3,0.0006701186961839341,Beethoven
429,ADQ035,Music,Beethoven 3,Beeth. 3,-0.0018615752982856157,Beethoven
430,ADQ036,Music,Beethoven 3,Beeth. 3,0.002055322369656269,Beethoven
431,ADQ037,Music,Beethoven 3,Beeth. 3,0.01158599831592966,Beethoven
432,ADQ038,Music,Beethoven 3,Beeth. 3,0.0037376357917385094,Beethoven
433,ADQ039,Music,Beethoven 3,Beeth. 3,0.005107385583331377,Beethoven
434,ADQ040,Music,Beethoven 3,Beeth. 3,0.0048746266660906175,Beethoven
435,ADQ041,Music,Beethoven 3,Beeth. 3,-0.0016295611942697852,Beethoven
436,ADQ043,Music,Beethoven 3,Beeth. 3,0.0024000213665220766,Beethoven
437,ADQ044,Music,Beethoven 3,Beeth. 3,0.01156486295221469,Beethoven
438,ADQ045,Music,Beethoven 3,Beeth. 3,-0.003254747393343221,Beethoven
439,ADQ046,Music,Beethoven 3,Beeth. 3,-0.007625130178852305,Beethoven
440,ADQ047,Music,Beethoven 3,Beeth. 3,0.005905296114034276,Beethoven
441,ADQ048,Music,Beethoven 3,Beeth. 3,0.010036753239137533,Beethoven
442,ADQ049,Music,Beethoven 3,Beeth. 3,0.004566675013982575,Beethoven
443,ADQ050,Music,Beethoven 3,Beeth. 3,0.0044136730862988785,Beethoven
444,ADQ051,Music,Beethoven 3,Beeth. 3,0.003099150051485644,Beethoven
445,ADQ052,Music,Beethoven 3,Beeth. 3,0.010838620405737681,Beethoven
446,ADQ053,Music,Beethoven 3,Beeth. 3,-9.541390635143358e-05,Beethoven
447,ADQ054,Music,Beethoven 3,Beeth. 3,0.004087108400430875,Beethoven
448,ADQ055,Music,Beethoven 3,Beeth. 3,0.004241442254043059,Beethoven
449,ADQ056,Music,Beethoven 3,Beeth. 3,0.006608943707243322,Beethoven
450,ADQ057,Music,Beethoven 3,Beeth. 3,-0.0007499478711375349,Beethoven
451,ADQ058,Music,Beethoven 3,Beeth. 3,-0.001126353424065007,Beethoven
452,ADQ059,Music,Beethoven 3,Beeth. 3,0.005970114230227074,Beethoven
453,ADQ060,Music,Beethoven 3,Beeth. 3,0.00605175339135776,Beethoven
454,ADQ061,Music,Beethoven 3,Beeth. 3,0.004513724973866148,Beethoven
455,ADQ062,Music,Beethoven 3,Beeth. 3,0.0029033860927453635,Beethoven
456,ADQ063,Music,Beethoven 3,Beeth. 3,-0.001828954094080216,Beethoven
457,ADQ064,Music,Beethoven 3,Beeth. 3,0.0023480362901536376,Beethoven
458,ADQ065,Music,Beethoven 3,Beeth. 3,0.005508829308992031,Beethoven
459,ADQ066,Music,Beethoven 3,Beeth. 3,0.005458009968084138,Beethoven
460,ADR067,Music,Beethoven 3,Beeth. 3,-0.0019371189586710196,Beethoven
461,ADR068,Music,Beethoven 3,Beeth. 3,-0.0009041388570455637,Beethoven
462,ADR069,Music,Beethoven 3,Beeth. 3,0.005722952023691842,Beethoven
463,ADR070,Music,Beethoven 3,Beeth. 3,0.001998723279332758,Beethoven
464,ADR071,Music,Beethoven 3,Beeth. 3,0.0012516066760039502,Beethoven
465,AEQ077,Music,Beethoven 3,Beeth. 3,0.006265143183690934,Beethoven
466,AEQ078,Music,Beethoven 3,Beeth. 3,0.0042023145563704276,Beethoven
467,AEQ079,Music,Beethoven 3,Beeth. 3,-0.0012350575148870624,Beethoven
468,AEQ080,Music,Beethoven 3,Beeth. 3,0.0008177968613311412,Beethoven
469,AEQ081,Music,Beethoven 3,Beeth. 3,0.0024654294950676625,Beethoven
470,AEQ082,Music,Beethoven 3,Beeth. 3,0.004700543450513023,Beethoven
471,AEQ083,Music,Beethoven 3,Beeth. 3,0.004700942820331917,Beethoven
472,AEQ084,Music,Beethoven 3,Beeth. 3,-0.0016128391176057316,Beethoven
473,AEQ085,Music,Beethoven 3,Beeth. 3,0.004518513710514546,Beethoven
474,AEQ087,Music,Beethoven 3,Beeth. 3,0.0039025833998660767,Beethoven
475,AEQ088,Music,Beethoven 3,Beeth. 3,0.0017001065755263515,Beethoven
476,AEQ089,Music,Beethoven 3,Beeth. 3,0.0033628930948785955,Beethoven
477,AER090,Music,Beethoven 3,Beeth. 3,0.0049676439810126755,Beethoven
478,ADQ001,Music,Beethoven 3,Beeth. 3,-0.002755349957026931,Beethoven
479,ADQ003,Music,Beethoven 4,Beeth. 4,0.008166399131494653,Beethoven
480,ADQ004,Music,Beethoven 4,Beeth. 4,0.007210532963557685,Beethoven
481,ADQ005,Music,Beethoven 4,Beeth. 4,0.013501071519643547,Beethoven
482,ADQ006,Music,Beethoven 4,Beeth. 4,0.00264650999880031,Beethoven
483,ADQ007,Music,Beethoven 4,Beeth. 4,0.011477002530884961,Beethoven
484,ADQ008,Music,Beethoven 4,Beeth. 4,0.021228606243867187,Beethoven
485,ADQ009,Music,Beethoven 4,Beeth. 4,-0.0029229440181535982,Beethoven
486,ADQ010,Music,Beethoven 4,Beeth. 4,0.009726427381586708,Beethoven
487,ADQ011,Music,Beethoven 4,Beeth. 4,0.004100257153466356,Beethoven
488,ADQ012,Music,Beethoven 4,Beeth. 4,0.0014139039650588874,Beethoven
489,ADQ013,Music,Beethoven 4,Beeth. 4,0.011324151933933033,Beethoven
490,ADQ014,Music,Beethoven 4,Beeth. 4,0.012750251586622999,Beethoven
491,ADQ015,Music,Beethoven 4,Beeth. 4,0.005328091180654521,Beethoven
492,ADQ016,Music,Beethoven 4,Beeth. 4,0.020393418067609567,Beethoven
493,ADQ018,Music,Beethoven 4,Beeth. 4,0.03162855895223565,Beethoven
494,ADQ019,Music,Beethoven 4,Beeth. 4,0.002989190589350876,Beethoven
495,ADQ020,Music,Beethoven 4,Beeth. 4,0.0034413314054392856,Beethoven
496,ADQ021,Music,Beethoven 4,Beeth. 4,0.022443098570008615,Beethoven
497,ADQ022,Music,Beethoven 4,Beeth. 4,0.018380285480324086,Beethoven
498,ADQ023,Music,Beethoven 4,Beeth. 4,0.009350746986981892,Beethoven
499,ADQ024,Music,Beethoven 4,Beeth. 4,0.006758598479016318,Beethoven
500,ADQ025,Music,Beethoven 4,Beeth. 4,0.037766534471461305,Beethoven
501,ADQ026,Music,Beethoven 4,Beeth. 4,0.008120105803662956,Beethoven
502,ADQ027,Music,Beethoven 4,Beeth. 4,0.0437532793502114,Beethoven
503,ADQ028,Music,Beethoven 4,Beeth. 4,0.002231939677168807,Beethoven
504,ADQ029,Music,Beethoven 4,Beeth. 4,0.004141807171526925,Beethoven
505,ADQ030,Music,Beethoven 4,Beeth. 4,0.006947131802578685,Beethoven
506,ADQ031,Music,Beethoven 4,Beeth. 4,0.00918861789233736,Beethoven
507,ADQ032,Music,Beethoven 4,Beeth. 4,0.012899466475549137,Beethoven
508,ADQ033,Music,Beethoven 4,Beeth. 4,0.010436879202581824,Beethoven
509,ADQ034,Music,Beethoven 4,Beeth. 4,-0.006689811637530607,Beethoven
510,ADQ035,Music,Beethoven 4,Beeth. 4,0.0041708342488544605,Beethoven
511,ADQ036,Music,Beethoven 4,Beeth. 4,0.009505945420249915,Beethoven
512,ADQ037,Music,Beethoven 4,Beeth. 4,0.02416864531995272,Beethoven
513,ADQ038,Music,Beethoven 4,Beeth. 4,0.011485525673989272,Beethoven
514,ADQ039,Music,Beethoven 4,Beeth. 4,0.0020119197418713964,Beethoven
515,ADQ040,Music,Beethoven 4,Beeth. 4,0.018322329588076867,Beethoven
516,ADQ041,Music,Beethoven 4,Beeth. 4,0.03579615062097265,Beethoven
517,ADQ042,Music,Beethoven 4,Beeth. 4,0.02036651818877861,Beethoven
518,ADQ043,Music,Beethoven 4,Beeth. 4,0.01775620265279617,Beethoven
519,ADQ044,Music,Beethoven 4,Beeth. 4,0.007839338802334412,Beethoven
520,ADQ045,Music,Beethoven 4,Beeth. 4,0.008739668596534021,Beethoven
521,ADQ046,Music,Beethoven 4,Beeth. 4,0.005732141378938415,Beethoven
522,ADQ047,Music,Beethoven 4,Beeth. 4,0.013040180459707085,Beethoven
523,ADQ048,Music,Beethoven 4,Beeth. 4,0.020416507365056367,Beethoven
524,ADQ049,Music,Beethoven 4,Beeth. 4,0.01776154023979132,Beethoven
525,ADQ050,Music,Beethoven 4,Beeth. 4,0.00337989001146215,Beethoven
526,ADQ051,Music,Beethoven 4,Beeth. 4,0.010499975411912122,Beethoven
527,ADQ052,Music,Beethoven 4,Beeth. 4,0.025543182758913326,Beethoven
528,ADQ053,Music,Beethoven 4,Beeth. 4,0.004744624976216866,Beethoven
529,ADQ054,Music,Beethoven 4,Beeth. 4,0.028757485978983716,Beethoven
530,ADQ055,Music,Beethoven 4,Beeth. 4,0.03710422323200093,Beethoven
531,ADQ056,Music,Beethoven 4,Beeth. 4,0.026531976449913043,Beethoven
532,ADQ057,Music,Beethoven 4,Beeth. 4,0.0053304717527072,Beethoven
533,ADQ059,Music,Beethoven 4,Beeth. 4,0.0025249096788765987,Beethoven
534,ADQ060,Music,Beethoven 4,Beeth. 4,0.018662517884401965,Beethoven
535,ADQ061,Music,Beethoven 4,Beeth. 4,0.027133045169875063,Beethoven
536,ADQ062,Music,Beethoven 4,Beeth. 4,0.006219198822895263,Beethoven
537,ADQ063,Music,Beethoven 4,Beeth. 4,0.016220421227561777,Beethoven
538,ADQ064,Music,Beethoven 4,Beeth. 4,0.008588585810778837,Beethoven
539,ADQ065,Music,Beethoven 4,Beeth. 4,0.028898997997609577,Beethoven
540,ADQ066,Music,Beethoven 4,Beeth. 4,0.027929496232110912,Beethoven
541,ADR067,Music,Beethoven 4,Beeth. 4,0.005398324623344358,Beethoven
542,ADR068,Music,Beethoven 4,Beeth. 4,0.019839938857891423,Beethoven
543,ADR069,Music,Beethoven 4,Beeth. 4,0.014672066622052215,Beethoven
544,ADR070,Music,Beethoven 4,Beeth. 4,0.00046511793990526134,Beethoven
545,ADR071,Music,Beethoven 4,Beeth. 4,0.0026698490360109396,Beethoven
546,AEQ077,Music,Beethoven 4,Beeth. 4,0.029707006172340462,Beethoven
547,AEQ078,Music,Beethoven 4,Beeth. 4,0.03132407832953701,Beethoven
548,AEQ079,Music,Beethoven 4,Beeth. 4,0.015677164790192596,Beethoven
549,AEQ080,Music,Beethoven 4,Beeth. 4,0.024534299937699334,Beethoven
550,AEQ081,Music,Beethoven 4,Beeth. 4,0.020472690934428345,Beethoven
551,AEQ082,Music,Beethoven 4,Beeth. 4,0.018916372273781113,Beethoven
552,AEQ083,Music,Beethoven 4,Beeth. 4,0.018364114166951155,Beethoven
553,AEQ084,Music,Beethoven 4,Beeth. 4,0.006377260897408232,Beethoven
554,AEQ085,Music,Beethoven 4,Beeth. 4,0.0075038142318382805,Beethoven
555,AEQ087,Music,Beethoven 4,Beeth. 4,0.015211973259140832,Beethoven
556,AEQ088,Music,Beethoven 4,Beeth. 4,0.006513386851641509,Beethoven
557,AEQ089,Music,Beethoven 4,Beeth. 4,0.00836302995140778,Beethoven
558,AER090,Music,Beethoven 4,Beeth. 4,0.012937119908621366,Beethoven
559,ADQ001,Music,Beethoven 4,Beeth. 4,0.026921851725047255,Beethoven
560,ADQ003,Survey,Survey for Beethoven,Survey 1,0.003903784238094723,Survey
561,ADQ004,Survey,Survey for Beethoven,Survey 1,0.08101740591306987,Survey
562,ADQ005,Survey,Survey for Beethoven,Survey 1,0.05699095795938628,Survey
563,ADQ006,Survey,Survey for Beethoven,Survey 1,0.07589786931336309,Survey
564,ADQ007,Survey,Survey for Beethoven,Survey 1,0.09053959596836454,Survey
565,ADQ008,Survey,Survey for Beethoven,Survey 1,0.0829217409710315,Survey
566,ADQ009,Survey,Survey for Beethoven,Survey 1,0.0850943707285506,Survey
567,ADQ010,Survey,Survey for Beethoven,Survey 1,0.11805932813074625,Survey
568,ADQ011,Survey,Survey for Beethoven,Survey 1,0.048986671355171825,Survey
569,ADQ012,Survey,Survey for Beethoven,Survey 1,0.01236665286706489,Survey
570,ADQ013,Survey,Survey for Beethoven,Survey 1,0.024243369053686438,Survey
571,ADQ014,Survey,Survey for Beethoven,Survey 1,0.04773846911813877,Survey
572,ADQ015,Survey,Survey for Beethoven,Survey 1,0.04079503966980336,Survey
573,ADQ016,Survey,Survey for Beethoven,Survey 1,0.035057541310703565,Survey
574,ADQ018,Survey,Survey for Beethoven,Survey 1,0.012933368639573008,Survey
575,ADQ019,Survey,Survey for Beethoven,Survey 1,0.0337805108143168,Survey
576,ADQ020,Survey,Survey for Beethoven,Survey 1,0.06206485915379134,Survey
577,ADQ021,Survey,Survey for Beethoven,Survey 1,0.09816425757130852,Survey
578,ADQ022,Survey,Survey for Beethoven,Survey 1,0.05995524147497353,Survey
579,ADQ023,Survey,Survey for Beethoven,Survey 1,0.10752665563127825,Survey
580,ADQ024,Survey,Survey for Beethoven,Survey 1,0.024962576395111014,Survey
581,ADQ025,Survey,Survey for Beethoven,Survey 1,0.0018817735800804416,Survey
582,ADQ026,Survey,Survey for Beethoven,Survey 1,0.07489014336516793,Survey
583,ADQ027,Survey,Survey for Beethoven,Survey 1,0.036685688958215015,Survey
584,ADQ028,Survey,Survey for Beethoven,Survey 1,0.03800433688538914,Survey
585,ADQ029,Survey,Survey for Beethoven,Survey 1,0.1026690171421988,Survey
586,ADQ030,Survey,Survey for Beethoven,Survey 1,0.10729907799729206,Survey
587,ADQ031,Survey,Survey for Beethoven,Survey 1,0.08629023527033544,Survey
588,ADQ032,Survey,Survey for Beethoven,Survey 1,0.10724316351931841,Survey
589,ADQ033,Survey,Survey for Beethoven,Survey 1,0.038794593180980545,Survey
590,ADQ034,Survey,Survey for Beethoven,Survey 1,0.028350593924025603,Survey
591,ADQ035,Survey,Survey for Beethoven,Survey 1,0.08443706287253049,Survey
592,ADQ036,Survey,Survey for Beethoven,Survey 1,0.09735167469381946,Survey
593,ADQ037,Survey,Survey for Beethoven,Survey 1,0.02288381682174401,Survey
594,ADQ038,Survey,Survey for Beethoven,Survey 1,0.039102204118844776,Survey
595,ADQ039,Survey,Survey for Beethoven,Survey 1,0.035626910103595935,Survey
596,ADQ040,Survey,Survey for Beethoven,Survey 1,0.052877611931726645,Survey
597,ADQ041,Survey,Survey for Beethoven,Survey 1,0.07458288305641146,Survey
598,ADQ042,Survey,Survey for Beethoven,Survey 1,0.07417254200906642,Survey
599,ADQ043,Survey,Survey for Beethoven,Survey 1,0.04711764971024695,Survey
600,ADQ044,Survey,Survey for Beethoven,Survey 1,0.07025692458033614,Survey
601,ADQ045,Survey,Survey for Beethoven,Survey 1,0.032982021480666715,Survey
602,ADQ046,Survey,Survey for Beethoven,Survey 1,0.08500060261622482,Survey
603,ADQ047,Survey,Survey for Beethoven,Survey 1,0.03023140301778527,Survey
604,ADQ048,Survey,Survey for Beethoven,Survey 1,0.0866052753050391,Survey
605,ADQ049,Survey,Survey for Beethoven,Survey 1,0.034746291192019635,Survey
606,ADQ050,Survey,Survey for Beethoven,Survey 1,0.006330367104457271,Survey
607,ADQ051,Survey,Survey for Beethoven,Survey 1,0.05817069410326864,Survey
608,ADQ052,Survey,Survey for Beethoven,Survey 1,0.05101014905592211,Survey
609,ADQ053,Survey,Survey for Beethoven,Survey 1,0.03254945670623887,Survey
610,ADQ054,Survey,Survey for Beethoven,Survey 1,0.08852314760764159,Survey
611,ADQ055,Survey,Survey for Beethoven,Survey 1,-0.011061791533980798,Survey
612,ADQ056,Survey,Survey for Beethoven,Survey 1,0.033333798639119464,Survey
613,ADQ057,Survey,Survey for Beethoven,Survey 1,0.06046740350324459,Survey
614,ADQ059,Survey,Survey for Beethoven,Survey 1,0.05804515780778591,Survey
615,ADQ060,Survey,Survey for Beethoven,Survey 1,0.03370064981672874,Survey
616,ADQ061,Survey,Survey for Beethoven,Survey 1,0.07949994419989082,Survey
617,ADQ062,Survey,Survey for Beethoven,Survey 1,0.1014240089565797,Survey
618,ADQ063,Survey,Survey for Beethoven,Survey 1,0.03190019321878265,Survey
619,ADQ065,Survey,Survey for Beethoven,Survey 1,0.02360204153263516,Survey
620,ADQ066,Survey,Survey for Beethoven,Survey 1,0.03493039504495918,Survey
621,ADR067,Survey,Survey for Beethoven,Survey 1,0.0677414932544893,Survey
622,ADR068,Survey,Survey for Beethoven,Survey 1,0.036824085593399204,Survey
623,ADR069,Survey,Survey for Beethoven,Survey 1,0.03931297564172837,Survey
624,ADR070,Survey,Survey for Beethoven,Survey 1,0.05117158665041219,Survey
625,ADR071,Survey,Survey for Beethoven,Survey 1,0.006586521928616489,Survey
626,AEQ078,Survey,Survey for Beethoven,Survey 1,0.047701710893591216,Survey
627,AEQ079,Survey,Survey for Beethoven,Survey 1,0.08954782189533435,Survey
628,AEQ080,Survey,Survey for Beethoven,Survey 1,0.04784769359834852,Survey
629,AEQ081,Survey,Survey for Beethoven,Survey 1,0.04072149971041665,Survey
630,AEQ082,Survey,Survey for Beethoven,Survey 1,0.07664031138671906,Survey
631,AEQ084,Survey,Survey for Beethoven,Survey 1,0.12024254592613484,Survey
632,AEQ085,Survey,Survey for Beethoven,Survey 1,-0.009746968077856143,Survey
633,AEQ087,Survey,Survey for Beethoven,Survey 1,0.04046249915193279,Survey
634,AEQ088,Survey,Survey for Beethoven,Survey 1,0.08057724929054329,Survey
635,AEQ089,Survey,Survey for Beethoven,Survey 1,0.013173261069237118,Survey
636,AER090,Survey,Survey for Beethoven,Survey 1,0.0418083907961298,Survey
637,ADQ001,Survey,Survey for Beethoven,Survey 1,0.02174143077122388,Survey
638,ADQ004,Music,Schnittke 1,Schnit. 1,-0.00950476339053444,Schnittke
639,ADQ005,Music,Schnittke 1,Schnit. 1,0.016704349015093607,Schnittke
640,ADQ006,Music,Schnittke 1,Schnit. 1,0.005884195993095342,Schnittke
641,ADQ007,Music,Schnittke 1,Schnit. 1,-0.0043735131940134805,Schnittke
642,ADQ008,Music,Schnittke 1,Schnit. 1,0.004129168268567965,Schnittke
643,ADQ009,Music,Schnittke 1,Schnit. 1,0.022437961028776144,Schnittke
644,ADQ010,Music,Schnittke 1,Schnit. 1,0.0068775784356751605,Schnittke
645,ADQ011,Music,Schnittke 1,Schnit. 1,0.008315863611629948,Schnittke
646,ADQ012,Music,Schnittke 1,Schnit. 1,0.0002241451505407357,Schnittke
647,ADQ013,Music,Schnittke 1,Schnit. 1,0.0038504634906795796,Schnittke
648,ADQ014,Music,Schnittke 1,Schnit. 1,0.0007671032010911933,Schnittke
649,ADQ015,Music,Schnittke 1,Schnit. 1,0.010919505928719982,Schnittke
650,ADQ016,Music,Schnittke 1,Schnit. 1,0.0148377874156948,Schnittke
651,ADQ018,Music,Schnittke 1,Schnit. 1,0.006689221800229303,Schnittke
652,ADQ019,Music,Schnittke 1,Schnit. 1,-0.0032495969071651486,Schnittke
653,ADQ020,Music,Schnittke 1,Schnit. 1,0.010273951699807146,Schnittke
654,ADQ021,Music,Schnittke 1,Schnit. 1,0.017272733244850645,Schnittke
655,ADQ022,Music,Schnittke 1,Schnit. 1,0.0051953996324327015,Schnittke
656,ADQ023,Music,Schnittke 1,Schnit. 1,-0.002465726144439468,Schnittke
657,ADQ024,Music,Schnittke 1,Schnit. 1,-0.0007181457397979101,Schnittke
658,ADQ025,Music,Schnittke 1,Schnit. 1,-0.0005028821766373719,Schnittke
659,ADQ026,Music,Schnittke 1,Schnit. 1,0.016807279862917288,Schnittke
660,ADQ027,Music,Schnittke 1,Schnit. 1,-0.0020481752544347642,Schnittke
661,ADQ028,Music,Schnittke 1,Schnit. 1,0.005251530524759051,Schnittke
662,ADQ029,Music,Schnittke 1,Schnit. 1,0.005027670307385601,Schnittke
663,ADQ030,Music,Schnittke 1,Schnit. 1,0.010860917196876584,Schnittke
664,ADQ031,Music,Schnittke 1,Schnit. 1,0.016588102474827,Schnittke
665,ADQ032,Music,Schnittke 1,Schnit. 1,0.021236527444221307,Schnittke
666,ADQ033,Music,Schnittke 1,Schnit. 1,0.004816382803676985,Schnittke
667,ADQ034,Music,Schnittke 1,Schnit. 1,0.013485593513472522,Schnittke
668,ADQ035,Music,Schnittke 1,Schnit. 1,-0.0016848899300471619,Schnittke
669,ADQ036,Music,Schnittke 1,Schnit. 1,0.004470973651291987,Schnittke
670,ADQ037,Music,Schnittke 1,Schnit. 1,0.00807964864954448,Schnittke
671,ADQ038,Music,Schnittke 1,Schnit. 1,0.014241916010089577,Schnittke
672,ADQ039,Music,Schnittke 1,Schnit. 1,0.03063729930346165,Schnittke
673,ADQ040,Music,Schnittke 1,Schnit. 1,0.004966583554689453,Schnittke
674,ADQ041,Music,Schnittke 1,Schnit. 1,0.0037393641544115623,Schnittke
675,ADQ042,Music,Schnittke 1,Schnit. 1,0.020301107604720876,Schnittke
676,ADQ043,Music,Schnittke 1,Schnit. 1,0.01572644686139444,Schnittke
677,ADQ044,Music,Schnittke 1,Schnit. 1,0.017777933821460104,Schnittke
678,ADQ046,Music,Schnittke 1,Schnit. 1,0.0004288924848231414,Schnittke
679,ADQ047,Music,Schnittke 1,Schnit. 1,0.004032659439780853,Schnittke
680,ADQ048,Music,Schnittke 1,Schnit. 1,0.01002576060174059,Schnittke
681,ADQ049,Music,Schnittke 1,Schnit. 1,0.0140135105901131,Schnittke
682,ADQ050,Music,Schnittke 1,Schnit. 1,0.006480514756871707,Schnittke
683,ADQ051,Music,Schnittke 1,Schnit. 1,0.0036204276850149712,Schnittke
684,ADQ052,Music,Schnittke 1,Schnit. 1,0.005021800656772691,Schnittke
685,ADQ053,Music,Schnittke 1,Schnit. 1,0.00899195525766173,Schnittke
