,Participant_Code,Event_Type,Event1,Event2,Correlations_alt,Correlations_true,Sections1,Sections2
3632,ADQ006,Music,Folk 1,Beeth. 3,0.007830324338191369,0.015995984438175802,Folk,Beethoven
3633,AEQ087,Music,Folk 1,Beeth. 3,-0.0011682395077810134,0.013344512965710825,Folk,Beethoven
3634,AEQ079,Music,Folk 1,Beeth. 3,0.009862254100382363,0.006033586346295824,Folk,Beethoven
3635,ADQ014,Music,Folk 1,Beeth. 3,-0.0023655474282321424,0.06123284411185398,Folk,Beethoven
3636,ADQ011,Music,Folk 1,Beeth. 3,0.0009392189970726173,0.004396182790612137,Folk,Beethoven
3637,AEQ089,Music,Folk 1,Beeth. 3,0.0011117735398068435,0.0038399848306265205,Folk,Beethoven
3638,ADQ023,Music,Folk 1,Beeth. 3,0.013113031724399047,-0.0015114495720903937,Folk,Beethoven
3639,AEQ081,Music,Folk 1,Beeth. 3,0.00763797330733494,0.04658242144872775,Folk,Beethoven
3640,ADQ044,Music,Folk 1,Beeth. 3,-0.0014488076766044188,0.005807878176629421,Folk,Beethoven
3641,ADQ051,Music,Folk 1,Beeth. 3,0.0047862825478621,0.04930989426653595,Folk,Beethoven
3642,ADQ018,Music,Folk 1,Beeth. 3,0.012124348106225155,0.03852505482689293,Folk,Beethoven
3643,ADQ057,Music,Folk 1,Beeth. 3,0.005001276728397312,0.02383193429402169,Folk,Beethoven
3644,ADQ045,Music,Folk 1,Beeth. 3,-0.0020998264290790925,0.022771004487702824,Folk,Beethoven
3645,ADQ043,Music,Folk 1,Beeth. 3,0.001727866308931054,0.030531895069326367,Folk,Beethoven
3646,ADQ007,Music,Folk 1,Beeth. 3,0.003038695017748564,0.034182824849777076,Folk,Beethoven
3647,ADQ061,Music,Folk 1,Beeth. 3,0.005855204001716318,0.036440349136314054,Folk,Beethoven
3648,ADQ035,Music,Folk 1,Beeth. 3,0.007681518089778695,0.012425958691448257,Folk,Beethoven
3649,ADQ003,Music,Folk 1,Beeth. 3,-0.0034764708440664606,0.014282666527287439,Folk,Beethoven
3650,ADQ024,Music,Folk 1,Beeth. 3,-0.007397567822562907,0.04372719966844629,Folk,Beethoven
3651,AEQ082,Music,Folk 1,Beeth. 3,0.0001755189916216886,0.009234126310977678,Folk,Beethoven
3652,AEQ088,Music,Folk 1,Beeth. 3,-0.001461764743918566,0.008452899449876533,Folk,Beethoven
3653,ADQ029,Music,Folk 1,Beeth. 3,-0.01137510030535784,0.0106386735865969,Folk,Beethoven
3654,ADQ056,Music,Folk 1,Beeth. 3,-0.00021304183626363147,0.05724027514331218,Folk,Beethoven
3655,ADQ047,Music,Folk 1,Beeth. 3,0.0024425038749764363,0.01000418950804288,Folk,Beethoven
3656,ADQ005,Music,Folk 1,Beeth. 3,0.0032193967304992733,0.021539381401840266,Folk,Beethoven
3657,ADQ034,Music,Folk 1,Beeth. 3,0.0009192233562239075,-0.001019801863820817,Folk,Beethoven
3658,ADQ048,Music,Folk 1,Beeth. 3,0.010119381587213814,0.023595565238209895,Folk,Beethoven
3659,ADQ040,Music,Folk 1,Schnit. 3,-0.0006013701036250705,-0.0047233613297917075,Folk,Schnittke
3660,ADQ038,Music,Folk 1,Schnit. 3,0.0075252708359745705,0.05275817858031307,Folk,Schnittke
3661,AER090,Music,Folk 1,Schnit. 3,0.0006168390780106597,0.006259034676682057,Folk,Schnittke
3662,ADQ004,Music,Folk 1,Schnit. 3,0.004214265601109408,0.03239409120876182,Folk,Schnittke
3663,ADR069,Music,Folk 1,Schnit. 3,-0.0006586072081036963,0.005962570185770948,Folk,Schnittke
3664,ADQ062,Music,Folk 1,Schnit. 3,0.008109496904373696,0.06315250280997897,Folk,Schnittke
3665,ADQ052,Music,Folk 1,Schnit. 3,-0.005980412088286762,0.014861023469874507,Folk,Schnittke
3666,ADQ016,Music,Folk 1,Schnit. 3,-0.005225685970533064,0.011298197320201792,Folk,Schnittke
3667,ADQ009,Music,Folk 1,Schnit. 3,-0.004713975272735695,0.017710691205276668,Folk,Schnittke
3668,ADQ026,Music,Folk 1,Schnit. 3,-0.008544131799681269,0.06382909392040087,Folk,Schnittke
3669,ADR071,Music,Folk 1,Schnit. 3,0.0006854765935802664,0.01388131103521328,Folk,Schnittke
3670,ADQ025,Music,Folk 1,Schnit. 3,0.0063294268325947405,0.04442052254912713,Folk,Schnittke
3671,ADQ033,Music,Folk 1,Schnit. 3,0.0020186331481329436,0.019323478723512533,Folk,Schnittke
3672,ADQ053,Music,Folk 1,Schnit. 3,-0.008759650576709608,0.03743243322786946,Folk,Schnittke
3673,AEQ083,Music,Folk 1,Schnit. 3,-0.005712150151091803,0.07054043759258515,Folk,Schnittke
3674,ADQ015,Music,Folk 1,Schnit. 3,0.007920666070127732,-0.012633521253274613,Folk,Schnittke
3675,ADQ013,Music,Folk 1,Schnit. 3,0.0032002033304310332,-0.0017594097851361518,Folk,Schnittke
3676,ADQ012,Music,Folk 1,Schnit. 3,-0.0038688857691303517,0.014530160794619178,Folk,Schnittke
3677,ADR070,Music,Folk 1,Schnit. 3,0.0017035896305138821,0.000671066521442534,Folk,Schnittke
3678,ADQ037,Music,Folk 1,Schnit. 3,0.0058491318265318296,0.025090103270257007,Folk,Schnittke
3679,ADQ050,Music,Folk 1,Schnit. 3,0.0008105239658956072,0.030926949422761918,Folk,Schnittke
3680,ADQ054,Music,Folk 1,Schnit. 3,-0.001919319302575008,0.02415388101315074,Folk,Schnittke
3681,ADQ063,Music,Folk 1,Schnit. 3,0.002929905073545393,0.0345534901643265,Folk,Schnittke
3682,AEQ085,Music,Folk 1,Schnit. 3,-0.0007554863528287296,0.004343003547607347,Folk,Schnittke
3683,ADQ031,Music,Folk 1,Schnit. 3,0.0009983882771175448,0.00786494814939686,Folk,Schnittke
3684,ADQ041,Music,Folk 1,Schnit. 3,-0.004253116658508505,0.0617398879328926,Folk,Schnittke
3685,ADQ020,Music,Folk 1,Schnit. 3,0.012164418132375768,0.017267171357897116,Folk,Schnittke
3686,ADQ019,Music,Folk 1,Schnit. 3,0.014089035661279595,0.010259542001317672,Folk,Schnittke
3687,ADQ060,Music,Folk 1,Schnit. 3,0.002596982320843443,0.024405554545290194,Folk,Schnittke
3688,ADQ027,Music,Folk 1,Schnit. 3,-0.016996249714203902,0.03306816058176302,Folk,Schnittke
3689,ADQ046,Music,Folk 1,Schnit. 3,-0.0039592688264443315,0.0068860573941773185,Folk,Schnittke
3690,ADQ028,Music,Folk 1,Schnit. 3,-0.008150769026978569,0.008181065276000415,Folk,Schnittke
3691,AEQ080,Music,Folk 1,Schnit. 3,-0.006967924605485099,0.03187101588340425,Folk,Schnittke
3692,ADQ055,Music,Folk 1,Schnit. 3,-0.014590621971745944,0.07886588099854343,Folk,Schnittke
3693,ADQ010,Music,Folk 1,Schnit. 3,-0.004406495226299251,0.03949315995750866,Folk,Schnittke
3694,ADR067,Music,Folk 1,Schnit. 3,0.0022754685113739927,-0.001552875061821171,Folk,Schnittke
3695,ADQ049,Music,Folk 1,Schnit. 3,0.018893180412757806,0.04692327029847895,Folk,Schnittke
3696,ADQ036,Music,Folk 1,Schnit. 3,0.0027608864371651103,0.008936690372864937,Folk,Schnittke
3697,ADQ022,Music,Folk 1,Schnit. 3,0.0034439569362552176,0.006828800819253049,Folk,Schnittke
3698,ADQ008,Music,Folk 1,Schnit. 3,-0.03162423261195861,-0.0008376606506079883,Folk,Schnittke
3699,ADQ042,Music,Folk 1,Schnit. 3,0.001747681565061062,0.02535397908929604,Folk,Schnittke
3700,ADQ005,Music,Folk 1,Schnit. 3,0.005541545806382011,0.018175188224394616,Folk,Schnittke
3701,ADQ059,Music,Folk 1,Schnit. 3,0.01939233513658476,0.017328492948914063,Folk,Schnittke
3702,ADQ006,Music,Folk 1,Schnit. 3,-0.006970695588664061,0.017965626196958812,Folk,Schnittke
3703,AEQ087,Music,Folk 1,Schnit. 3,-0.008378034925054179,0.013853374139259652,Folk,Schnittke
3704,ADQ030,Music,Folk 1,Schnit. 3,0.013828604164080986,0.02091878009516872,Folk,Schnittke
3705,AEQ079,Music,Folk 1,Schnit. 3,0.0011260444890183268,0.010038290542436492,Folk,Schnittke
3706,ADQ014,Music,Folk 1,Schnit. 3,0.0053993914075563185,0.06364433668951433,Folk,Schnittke
3707,ADQ011,Music,Folk 1,Schnit. 3,-0.007227310079136297,0.0035776468268627734,Folk,Schnittke
3708,ADQ023,Music,Folk 1,Schnit. 3,-0.01183510164240496,-0.002676698956354189,Folk,Schnittke
3709,ADQ044,Music,Folk 1,Schnit. 3,0.0002941311961498257,0.008310257844834497,Folk,Schnittke
3710,ADQ051,Music,Folk 1,Schnit. 3,0.001437165871000182,0.04455525230244996,Folk,Schnittke
3711,ADQ057,Music,Folk 1,Schnit. 3,-0.0057964333141955465,0.0253506794223784,Folk,Schnittke
3712,AEQ081,Music,Folk 1,Schnit. 3,-0.0010675040080140802,0.04851542159849774,Folk,Schnittke
3713,ADQ018,Music,Folk 1,Schnit. 3,0.005036721547047418,0.038580151031288014,Folk,Schnittke
3714,AEQ089,Music,Folk 1,Schnit. 3,0.0016936539358810682,0.006162793011685794,Folk,Schnittke
3715,ADQ007,Music,Folk 1,Schnit. 3,0.0038951480971003067,0.03367172975290824,Folk,Schnittke
3716,ADQ061,Music,Folk 1,Schnit. 3,0.020228480020646727,0.035611965199845254,Folk,Schnittke
3717,ADQ035,Music,Folk 1,Schnit. 3,-0.0022476265494916175,0.012383197339867189,Folk,Schnittke
3718,ADQ003,Music,Folk 1,Schnit. 3,-0.00410799099540942,0.009499320636171827,Folk,Schnittke
3719,ADQ024,Music,Folk 1,Schnit. 3,0.0009390906802948808,0.04949359604720153,Folk,Schnittke
3720,ADQ029,Music,Folk 1,Schnit. 3,0.002947682188492794,0.008270987026773289,Folk,Schnittke
3721,AEQ082,Music,Folk 1,Schnit. 3,0.011750864357979411,0.012473036825780782,Folk,Schnittke
3722,ADQ056,Music,Folk 1,Schnit. 3,-0.008052482108384364,0.05691657201636084,Folk,Schnittke
3723,ADQ047,Music,Folk 1,Schnit. 3,0.003364613097138778,0.01124597460536478,Folk,Schnittke
3724,AEQ088,Music,Folk 1,Schnit. 3,-0.005705255759568897,0.006178632425847653,Folk,Schnittke
3725,ADR068,Music,Folk 1,Schnit. 3,0.017118548999019625,0.028157917552884264,Folk,Schnittke
3726,ADQ034,Music,Folk 1,Schnit. 3,-0.007640259087035864,0.0027962203329179184,Folk,Schnittke
3727,ADQ048,Music,Folk 1,Schnit. 3,-0.006400206548072669,0.023222341846853334,Folk,Schnittke
3728,ADQ040,Music,Folk 1,Schnit. 1,-0.01524481848498629,-0.0038482302984265246,Folk,Schnittke
3729,ADQ038,Music,Folk 1,Schnit. 1,0.013699484127784238,0.031626511656178614,Folk,Schnittke
3730,AER090,Music,Folk 1,Schnit. 1,-0.002927142625486302,-0.0013165420810207539,Folk,Schnittke
3731,ADR069,Music,Folk 1,Schnit. 1,-0.00782268903829425,0.0016727778261429822,Folk,Schnittke
3732,ADQ004,Music,Folk 1,Schnit. 1,-0.012461243452804135,0.016650565979257393,Folk,Schnittke
3733,ADQ062,Music,Folk 1,Schnit. 1,-0.0033978918039374605,0.04241005496609277,Folk,Schnittke
3734,ADQ052,Music,Folk 1,Schnit. 1,-0.0015072324199306565,0.019378019075127297,Folk,Schnittke
3735,ADQ016,Music,Folk 1,Schnit. 1,-0.01447135842331301,-0.0019062289615975605,Folk,Schnittke
3736,ADQ009,Music,Folk 1,Schnit. 1,-0.0013051520836427541,0.01290854009752157,Folk,Schnittke
3737,ADQ026,Music,Folk 1,Schnit. 1,0.0007132327822966619,0.05192345519973864,Folk,Schnittke
3738,ADR071,Music,Folk 1,Schnit. 1,0.009011325834337443,0.011480089200177679,Folk,Schnittke
3739,ADQ025,Music,Folk 1,Schnit. 1,0.014934088596055156,0.036756377759645395,Folk,Schnittke
3740,ADQ053,Music,Folk 1,Schnit. 1,-0.003750370976425222,0.01949989506524805,Folk,Schnittke
3741,ADQ033,Music,Folk 1,Schnit. 1,0.009815094158628974,0.017577275500625895,Folk,Schnittke
3742,ADQ039,Music,Folk 1,Schnit. 1,0.013659571866148497,0.007827027492591414,Folk,Schnittke
3743,AEQ083,Music,Folk 1,Schnit. 1,0.01091877801433061,0.05433939512769149,Folk,Schnittke
3744,ADR068,Music,Folk 1,Schnit. 1,-0.0006846537440610425,0.020633932639195992,Folk,Schnittke
3745,ADQ015,Music,Folk 1,Schnit. 1,-0.011491837535521906,-0.002238769289053399,Folk,Schnittke
3746,ADQ030,Music,Folk 1,Schnit. 1,-0.0010351488420217911,0.02227856135333246,Folk,Schnittke
3747,ADR070,Music,Folk 1,Schnit. 1,0.0019376019554349147,0.00426595692022929,Folk,Schnittke
3748,ADQ013,Music,Folk 1,Schnit. 1,0.0037856835889641827,-0.000420702571085963,Folk,Schnittke
3749,ADQ012,Music,Folk 1,Schnit. 1,0.016417469655601064,0.013684847013277135,Folk,Schnittke
3750,ADQ037,Music,Folk 1,Schnit. 1,-0.0005124047401846233,0.01706207137564168,Folk,Schnittke
3751,ADQ050,Music,Folk 1,Schnit. 1,-0.0031445036714722084,0.010781079286884359,Folk,Schnittke
3752,ADQ054,Music,Folk 1,Schnit. 1,0.020777264733622344,0.01709367079067057,Folk,Schnittke
3753,ADQ063,Music,Folk 1,Schnit. 1,-0.022618784452070852,0.014606729108864212,Folk,Schnittke
3754,AEQ085,Music,Folk 1,Schnit. 1,-0.0125306271007454,-0.004466356823970336,Folk,Schnittke
3755,ADQ031,Music,Folk 1,Schnit. 1,0.01486946795677998,0.0030431477028217057,Folk,Schnittke
3756,ADQ041,Music,Folk 1,Schnit. 1,0.006041791505261227,0.058381218257705425,Folk,Schnittke
3757,ADQ020,Music,Folk 1,Schnit. 1,0.0065904289639165245,0.006208608656500646,Folk,Schnittke
3758,ADQ019,Music,Folk 1,Schnit. 1,-0.004885206881583929,0.008465645771688797,Folk,Schnittke
3759,ADQ060,Music,Folk 1,Schnit. 1,-0.0011204224978691093,0.014871003059566524,Folk,Schnittke
3760,ADQ046,Music,Folk 1,Schnit. 1,0.0037977430089936423,0.006828651544157322,Folk,Schnittke
3761,ADQ027,Music,Folk 1,Schnit. 1,-0.01239277217688041,0.02562985786614228,Folk,Schnittke
3762,ADQ028,Music,Folk 1,Schnit. 1,-0.007777143699799895,0.010930339964211583,Folk,Schnittke
3763,AEQ080,Music,Folk 1,Schnit. 1,0.004987848954742492,0.02589681622232151,Folk,Schnittke
3764,ADQ055,Music,Folk 1,Schnit. 1,0.00817551427652549,0.06233248582545419,Folk,Schnittke
3765,ADQ010,Music,Folk 1,Schnit. 1,0.002269518605432115,0.03735152388048257,Folk,Schnittke
3766,ADR067,Music,Folk 1,Schnit. 1,0.01795317167579096,0.008227613253513037,Folk,Schnittke
3767,ADQ049,Music,Folk 1,Schnit. 1,-0.008475907787585087,0.04659060878039034,Folk,Schnittke
3768,ADQ036,Music,Folk 1,Schnit. 1,0.0013157725217900578,0.01557461065032994,Folk,Schnittke
3769,ADQ022,Music,Folk 1,Schnit. 1,-0.0005993416522024648,0.012810577642059274,Folk,Schnittke
3770,ADQ042,Music,Folk 1,Schnit. 1,-0.00395436337242966,0.006337460669844223,Folk,Schnittke
3771,ADQ008,Music,Folk 1,Schnit. 1,0.01808535701883404,-0.008940012347492076,Folk,Schnittke
3772,ADQ059,Music,Folk 1,Schnit. 1,0.0061605202484858535,0.01694413461034777,Folk,Schnittke
3773,ADQ006,Music,Folk 1,Schnit. 1,0.005432549934292888,0.011558888189822161,Folk,Schnittke
3774,AEQ087,Music,Folk 1,Schnit. 1,-0.0026218855240603355,0.014185301103067725,Folk,Schnittke
3775,AEQ079,Music,Folk 1,Schnit. 1,-0.004981695989503204,-0.0005400436355421289,Folk,Schnittke
3776,ADQ014,Music,Folk 1,Schnit. 1,-0.005175933321544236,0.04046255183238517,Folk,Schnittke
3777,ADQ011,Music,Folk 1,Schnit. 1,0.011164721001790157,0.004834461522271731,Folk,Schnittke
3778,AEQ089,Music,Folk 1,Schnit. 1,0.0008540105874889795,-0.002815853529956471,Folk,Schnittke
3779,ADQ023,Music,Folk 1,Schnit. 1,-0.012255258594296029,-0.006180735376542124,Folk,Schnittke
3780,AEQ081,Music,Folk 1,Schnit. 1,0.0005974261174280966,0.043701889844763954,Folk,Schnittke
3781,ADQ044,Music,Folk 1,Schnit. 1,0.006986848153040349,-0.0005681446775294885,Folk,Schnittke
3782,ADQ051,Music,Folk 1,Schnit. 1,0.0074866387407255255,0.04518428644992538,Folk,Schnittke
3783,ADQ018,Music,Folk 1,Schnit. 1,-0.007402379504765973,0.031935536270092615,Folk,Schnittke
3784,ADQ057,Music,Folk 1,Schnit. 1,-0.008391519319705236,0.013666956492839779,Folk,Schnittke
3785,ADQ043,Music,Folk 1,Schnit. 1,0.011080294512449573,0.02671551673134437,Folk,Schnittke
3786,ADQ007,Music,Folk 1,Schnit. 1,0.0006708827438265314,0.03204693384314353,Folk,Schnittke
3787,ADQ061,Music,Folk 1,Schnit. 1,-0.013511982288655432,0.03165191255440567,Folk,Schnittke
3788,ADQ035,Music,Folk 1,Schnit. 1,0.016631107925074155,0.008391889592031333,Folk,Schnittke
3789,ADQ003,Music,Folk 1,Schnit. 1,0.006609106141744126,0.012127697606596228,Folk,Schnittke
3790,ADQ024,Music,Folk 1,Schnit. 1,0.012213192245197397,0.03290310180420067,Folk,Schnittke
3791,AEQ082,Music,Folk 1,Schnit. 1,0.003346054191872304,0.012375023822853843,Folk,Schnittke
3792,AEQ088,Music,Folk 1,Schnit. 1,-0.004416638148254617,0.014268299935139821,Folk,Schnittke
3793,ADQ029,Music,Folk 1,Schnit. 1,-0.002569895247206278,0.010217850003530477,Folk,Schnittke
3794,ADQ056,Music,Folk 1,Schnit. 1,-0.01678235459027456,0.028939066169419925,Folk,Schnittke
3795,ADQ047,Music,Folk 1,Schnit. 1,-0.004973511133028254,0.005118279706076777,Folk,Schnittke
3796,ADQ005,Music,Folk 1,Schnit. 1,0.01250066697832684,0.016559084891081353,Folk,Schnittke
3797,ADQ034,Music,Folk 1,Schnit. 1,-0.0046104282847800925,0.002181715037292903,Folk,Schnittke
3798,ADQ048,Music,Folk 1,Schnit. 1,-0.01595270806167638,0.019915623393354592,Folk,Schnittke
3799,ADQ040,Music,Beeth. 2,Folk 5,-0.003966624861280264,0.01161700396824429,Beethoven,Folk
3800,ADQ038,Music,Beeth. 2,Folk 5,-0.0022334423745647516,0.0003951291559598301,Beethoven,Folk
3801,AER090,Music,Beeth. 2,Folk 5,-0.00996277263224225,0.006614143184610323,Beethoven,Folk
3802,ADQ004,Music,Beeth. 2,Folk 5,-0.0067886876301876484,0.005269085316791864,Beethoven,Folk
3803,ADR069,Music,Beeth. 2,Folk 5,0.0035181566023324206,0.009445314370152945,Beethoven,Folk
3804,ADQ062,Music,Beeth. 2,Folk 5,0.0018347437841371814,0.012591590702692418,Beethoven,Folk
3805,ADQ052,Music,Beeth. 2,Folk 5,0.0020072400833060014,0.010172878312383421,Beethoven,Folk
3806,ADQ016,Music,Beeth. 2,Folk 5,-0.0034570956662020474,0.004233225327239164,Beethoven,Folk
3807,ADQ009,Music,Beeth. 2,Folk 5,-0.009135651365958255,1.162416966056389e-05,Beethoven,Folk
3808,ADQ026,Music,Beeth. 2,Folk 5,0.000638444287587878,0.00458621871606584,Beethoven,Folk
3809,ADR071,Music,Beeth. 2,Folk 5,0.00569188258806873,0.011657827438683118,Beethoven,Folk
3810,ADQ025,Music,Beeth. 2,Folk 5,0.001007559700280107,0.019673735459308506,Beethoven,Folk
3811,ADQ033,Music,Beeth. 2,Folk 5,-0.004653417812887255,-0.008535758916704737,Beethoven,Folk
3812,ADQ053,Music,Beeth. 2,Folk 5,0.00031753374744892306,-0.0019784468722561636,Beethoven,Folk
3813,AEQ083,Music,Beeth. 2,Folk 5,0.012964109191722183,0.005454449310974259,Beethoven,Folk
3814,ADQ015,Music,Beeth. 2,Folk 5,0.002330558841231571,0.009140385875983119,Beethoven,Folk
3815,ADQ013,Music,Beeth. 2,Folk 5,0.002920246143559934,-0.0005348926463863488,Beethoven,Folk
3816,ADQ012,Music,Beeth. 2,Folk 5,-0.00023550472813197611,0.002514388410942544,Beethoven,Folk
3817,ADQ064,Music,Beeth. 2,Folk 5,0.0025561663702053637,0.00978688180191237,Beethoven,Folk
3818,ADQ037,Music,Beeth. 2,Folk 5,0.011100130203325924,0.0030428977392634917,Beethoven,Folk
3819,ADQ050,Music,Beeth. 2,Folk 5,-0.003911874796477275,0.011351280125553996,Beethoven,Folk
3820,ADQ054,Music,Beeth. 2,Folk 5,0.012324294380792376,0.010423204550955172,Beethoven,Folk
3821,ADQ063,Music,Beeth. 2,Folk 5,0.01786723524766343,-2.7604545589322827e-05,Beethoven,Folk
3822,ADR070,Music,Beeth. 2,Folk 5,-0.0008862038190103766,0.008450855622821433,Beethoven,Folk
3823,ADQ031,Music,Beeth. 2,Folk 5,-0.0024308842435442624,0.007876468316628025,Beethoven,Folk
3824,ADQ041,Music,Beeth. 2,Folk 5,0.0015468176219739203,0.023868828547451773,Beethoven,Folk
3825,ADQ020,Music,Beeth. 2,Folk 5,-0.02141256177544377,0.008338385104896916,Beethoven,Folk
3826,ADQ019,Music,Beeth. 2,Folk 5,-0.0020043878368097732,-0.0016739216246774537,Beethoven,Folk
3827,ADQ060,Music,Beeth. 2,Folk 5,-0.004337937288536789,0.01652837344680101,Beethoven,Folk
3828,ADQ027,Music,Beeth. 2,Folk 5,-0.011041083534273785,0.013897953630671431,Beethoven,Folk
3829,ADQ046,Music,Beeth. 2,Folk 5,-0.0027413646206142744,0.006982984888530358,Beethoven,Folk
3830,ADQ028,Music,Beeth. 2,Folk 5,-0.00522646884508216,0.004908790003067685,Beethoven,Folk
3831,AEQ080,Music,Beeth. 2,Folk 5,0.014003583711083978,0.014806917535140466,Beethoven,Folk
3832,ADQ055,Music,Beeth. 2,Folk 5,0.0061804835221293325,0.016438242860809745,Beethoven,Folk
3833,ADQ010,Music,Beeth. 2,Folk 5,-0.013487248834670519,-0.00028995458658559513,Beethoven,Folk
3834,ADR067,Music,Beeth. 2,Folk 5,-0.006200102345893379,0.005244899360608362,Beethoven,Folk
3835,ADQ049,Music,Beeth. 2,Folk 5,0.00048336656801294966,0.008944337013669323,Beethoven,Folk
3836,ADQ036,Music,Beeth. 2,Folk 5,-0.006001326866271236,0.0029332587699715195,Beethoven,Folk
3837,ADQ008,Music,Beeth. 2,Folk 5,-0.007050837312027219,-0.005657680877047057,Beethoven,Folk
3838,ADQ042,Music,Beeth. 2,Folk 5,0.00373379129285465,0.00909704060808688,Beethoven,Folk
3839,ADQ005,Music,Beeth. 2,Folk 5,0.0001712141688708384,0.0005691996807691358,Beethoven,Folk
3840,ADQ059,Music,Beeth. 2,Folk 5,-1.1022649521909297e-05,0.00842530430269428,Beethoven,Folk
3841,ADQ001,Music,Beeth. 2,Folk 5,-0.012628974761120371,0.006212069981944791,Beethoven,Folk
3842,ADQ006,Music,Beeth. 2,Folk 5,-0.005193747230074918,0.0008977436337843088,Beethoven,Folk
3843,AEQ087,Music,Beeth. 2,Folk 5,0.0029122159013489106,0.008654442297715784,Beethoven,Folk
3844,ADQ030,Music,Beeth. 2,Folk 5,0.003871326547198759,0.0023132990813044653,Beethoven,Folk
3845,AEQ079,Music,Beeth. 2,Folk 5,0.0010169514315163403,0.006093925601657797,Beethoven,Folk
3846,ADQ014,Music,Beeth. 2,Folk 5,0.0034003483980064456,0.007238667439732149,Beethoven,Folk
3847,ADQ011,Music,Beeth. 2,Folk 5,-0.002427347451708882,0.0022187729812979764,Beethoven,Folk
3848,ADQ023,Music,Beeth. 2,Folk 5,-0.0027374941658986924,0.004677785392052264,Beethoven,Folk
3849,ADQ044,Music,Beeth. 2,Folk 5,-0.002887640875491311,0.003161743151388524,Beethoven,Folk
3850,ADQ051,Music,Beeth. 2,Folk 5,0.00476971313129876,0.012369319472268837,Beethoven,Folk
3851,ADQ057,Music,Beeth. 2,Folk 5,0.025233414315154405,-0.006673684418034424,Beethoven,Folk
3852,ADQ045,Music,Beeth. 2,Folk 5,0.022508113052591854,0.00474203264158012,Beethoven,Folk
3853,ADQ018,Music,Beeth. 2,Folk 5,-0.005221096247849171,0.009572449264795049,Beethoven,Folk
3854,AEQ081,Music,Beeth. 2,Folk 5,0.01347886416906832,-0.004282308751592111,Beethoven,Folk
3855,AEQ089,Music,Beeth. 2,Folk 5,0.003522100680343141,-0.002579339523901424,Beethoven,Folk
3856,ADQ043,Music,Beeth. 2,Folk 5,-0.001674717927852747,0.015458837450262384,Beethoven,Folk
3857,ADQ007,Music,Beeth. 2,Folk 5,-0.0006243451757151201,0.002970565647872346,Beethoven,Folk
3858,ADQ061,Music,Beeth. 2,Folk 5,0.007219525869633144,-0.000357178996517541,Beethoven,Folk
3859,ADQ035,Music,Beeth. 2,Folk 5,0.005703420501103583,0.016633361505687314,Beethoven,Folk
3860,ADQ003,Music,Beeth. 2,Folk 5,-0.006777490754395166,0.0035456066128477333,Beethoven,Folk
3861,ADQ024,Music,Beeth. 2,Folk 5,-0.008773692140021345,0.008365940556636475,Beethoven,Folk
3862,AEQ082,Music,Beeth. 2,Folk 5,0.006961016993854327,-0.003113022669608286,Beethoven,Folk
3863,AEQ088,Music,Beeth. 2,Folk 5,-0.0017685088022660336,0.002224322841648511,Beethoven,Folk
3864,ADQ056,Music,Beeth. 2,Folk 5,0.004859628449224153,0.013695490844355276,Beethoven,Folk
3865,ADQ047,Music,Beeth. 2,Folk 5,0.003934967996859243,-0.00463943021791384,Beethoven,Folk
3866,ADR068,Music,Beeth. 2,Folk 5,0.0017869516489663225,-0.008707846315124954,Beethoven,Folk
3867,ADQ034,Music,Beeth. 2,Folk 5,0.0022318967462308975,0.0023090920947156134,Beethoven,Folk
3868,ADQ048,Music,Beeth. 2,Folk 5,-0.004705536693033266,0.005092024072500701,Beethoven,Folk
3869,ADQ040,Music,Beeth. 2,Schnit. 2,0.006510075788938196,0.01428506634992336,Beethoven,Schnittke
3870,ADQ038,Music,Beeth. 2,Schnit. 2,0.0005005554067005693,0.002337696252629025,Beethoven,Schnittke
3871,ADR069,Music,Beeth. 2,Schnit. 2,-0.0038959635296523993,0.010270465432012913,Beethoven,Schnittke
3872,ADQ062,Music,Beeth. 2,Schnit. 2,0.003907062820480228,0.016146517759431905,Beethoven,Schnittke
3873,ADQ052,Music,Beeth. 2,Schnit. 2,-0.0002841718823482147,0.003974271312236099,Beethoven,Schnittke
3874,ADQ016,Music,Beeth. 2,Schnit. 2,-0.010629357603310146,-0.0029639375163021155,Beethoven,Schnittke
3875,ADQ026,Music,Beeth. 2,Schnit. 2,0.005029423505763618,0.016451998717580567,Beethoven,Schnittke
3876,ADR071,Music,Beeth. 2,Schnit. 2,-0.004491392870148108,0.006960523067185572,Beethoven,Schnittke
3877,ADR070,Music,Beeth. 2,Schnit. 2,-0.0025269650082170567,0.003843210807712473,Beethoven,Schnittke
3878,AEQ085,Music,Beeth. 2,Schnit. 2,-0.0006333743999476688,0.002349956930822268,Beethoven,Schnittke
3879,ADQ041,Music,Beeth. 2,Schnit. 2,0.00168462162324014,0.00989641888502804,Beethoven,Schnittke
3880,ADQ019,Music,Beeth. 2,Schnit. 2,0.002953788679677418,0.0011843675433614795,Beethoven,Schnittke
3881,ADQ046,Music,Beeth. 2,Schnit. 2,0.001057378130206752,0.003299514048555863,Beethoven,Schnittke
3882,ADQ028,Music,Beeth. 2,Schnit. 2,-0.005731817287974735,0.0051873788737294025,Beethoven,Schnittke
3883,AEQ084,Music,Beeth. 2,Schnit. 2,0.007434132219117413,0.01550341348936509,Beethoven,Schnittke
