,Participant_Code,Event_Type,Event,Event1,Correlations,Sections1
681,ADQ049,Music,Schnittke 1,Schnit. 1,0.014006022153577118,Schnittke
682,ADQ050,Music,Schnittke 1,Schnit. 1,0.0064769287333941465,Schnittke
683,ADQ051,Music,Schnittke 1,Schnit. 1,0.003618829777639541,Schnittke
684,ADQ052,Music,Schnittke 1,Schnit. 1,0.005020139153629648,Schnittke
685,ADQ053,Music,Schnittke 1,Schnit. 1,0.00898257018765791,Schnittke
686,ADQ054,Music,Schnittke 1,Schnit. 1,0.01834050764518271,Schnittke
687,ADQ055,Music,Schnittke 1,Schnit. 1,0.0012309774899527154,Schnittke
688,ADQ056,Music,Schnittke 1,Schnit. 1,-0.0003977278762097495,Schnittke
689,ADQ057,Music,Schnittke 1,Schnit. 1,0.008692339396672254,Schnittke
690,ADQ058,Music,Schnittke 1,Schnit. 1,0.007965135851419742,Schnittke
691,ADQ059,Music,Schnittke 1,Schnit. 1,0.005354644761549729,Schnittke
692,ADQ060,Music,Schnittke 1,Schnit. 1,0.012171153031241293,Schnittke
693,ADQ061,Music,Schnittke 1,Schnit. 1,0.01589963649248156,Schnittke
694,ADQ062,Music,Schnittke 1,Schnit. 1,0.006642693681974189,Schnittke
695,ADQ063,Music,Schnittke 1,Schnit. 1,0.01806474709160819,Schnittke
696,ADQ065,Music,Schnittke 1,Schnit. 1,0.001614191741592617,Schnittke
697,ADQ066,Music,Schnittke 1,Schnit. 1,0.005814784867030866,Schnittke
698,ADR067,Music,Schnittke 1,Schnit. 1,0.009691804164253047,Schnittke
699,ADR068,Music,Schnittke 1,Schnit. 1,0.015427687556127972,Schnittke
700,ADR069,Music,Schnittke 1,Schnit. 1,0.007857152122860414,Schnittke
701,ADR070,Music,Schnittke 1,Schnit. 1,0.008105082924047265,Schnittke
702,ADR071,Music,Schnittke 1,Schnit. 1,0.01201430839711201,Schnittke
703,AEQ078,Music,Schnittke 1,Schnit. 1,0.00023320776398769017,Schnittke
704,AEQ079,Music,Schnittke 1,Schnit. 1,-0.0022940681387136853,Schnittke
705,AEQ080,Music,Schnittke 1,Schnit. 1,0.01617935312831725,Schnittke
706,AEQ081,Music,Schnittke 1,Schnit. 1,-0.008909072028575273,Schnittke
707,AEQ082,Music,Schnittke 1,Schnit. 1,0.009787407945650266,Schnittke
708,AEQ083,Music,Schnittke 1,Schnit. 1,0.021356400204293483,Schnittke
709,AEQ084,Music,Schnittke 1,Schnit. 1,0.0040894996160925545,Schnittke
710,AEQ085,Music,Schnittke 1,Schnit. 1,0.007099402382025245,Schnittke
711,AEQ087,Music,Schnittke 1,Schnit. 1,0.017100083269566666,Schnittke
712,AEQ088,Music,Schnittke 1,Schnit. 1,0.010531379299223913,Schnittke
713,AEQ089,Music,Schnittke 1,Schnit. 1,0.0043333684663409405,Schnittke
714,AER090,Music,Schnittke 1,Schnit. 1,-0.0013566211544556498,Schnittke
715,ADQ003,Music,Schnittke 1,Schnit. 1,0.004875561080738229,Schnittke
716,ADQ004,Music,Schnittke 2,Schnit. 2,0.017905409474081382,Schnittke
717,ADQ005,Music,Schnittke 2,Schnit. 2,-0.0006204321227961078,Schnittke
718,ADQ006,Music,Schnittke 2,Schnit. 2,0.01035942432855613,Schnittke
719,ADQ007,Music,Schnittke 2,Schnit. 2,0.002076016966903334,Schnittke
720,ADQ008,Music,Schnittke 2,Schnit. 2,0.002925137539237225,Schnittke
721,ADQ009,Music,Schnittke 2,Schnit. 2,0.013514651950646519,Schnittke
722,ADQ010,Music,Schnittke 2,Schnit. 2,0.005741598987994644,Schnittke
723,ADQ011,Music,Schnittke 2,Schnit. 2,0.00226348703683311,Schnittke
724,ADQ012,Music,Schnittke 2,Schnit. 2,-0.0037081661635593433,Schnittke
725,ADQ013,Music,Schnittke 2,Schnit. 2,-0.00017764993367449145,Schnittke
726,ADQ014,Music,Schnittke 2,Schnit. 2,0.018559025224848803,Schnittke
727,ADQ015,Music,Schnittke 2,Schnit. 2,0.012934650273341994,Schnittke
728,ADQ016,Music,Schnittke 2,Schnit. 2,-0.0012740880742479316,Schnittke
729,ADQ018,Music,Schnittke 2,Schnit. 2,0.015881242309144457,Schnittke
730,ADQ019,Music,Schnittke 2,Schnit. 2,0.006668949193337044,Schnittke
731,ADQ020,Music,Schnittke 2,Schnit. 2,0.006590820980302394,Schnittke
732,ADQ021,Music,Schnittke 2,Schnit. 2,0.003890063440234152,Schnittke
733,ADQ022,Music,Schnittke 2,Schnit. 2,0.004155552664014824,Schnittke
734,ADQ023,Music,Schnittke 2,Schnit. 2,-0.006446384577409983,Schnittke
735,ADQ024,Music,Schnittke 2,Schnit. 2,-0.004661969878668028,Schnittke
736,ADQ025,Music,Schnittke 2,Schnit. 2,0.031926992546200905,Schnittke
737,ADQ026,Music,Schnittke 2,Schnit. 2,0.009526896178152377,Schnittke
738,ADQ027,Music,Schnittke 2,Schnit. 2,0.008437211969411293,Schnittke
739,ADQ028,Music,Schnittke 2,Schnit. 2,0.001703533558394889,Schnittke
740,ADQ029,Music,Schnittke 2,Schnit. 2,0.003083198378908151,Schnittke
741,ADQ030,Music,Schnittke 2,Schnit. 2,-0.02323053309788667,Schnittke
742,ADQ031,Music,Schnittke 2,Schnit. 2,0.007377495169456366,Schnittke
743,ADQ032,Music,Schnittke 2,Schnit. 2,0.00047153756902507186,Schnittke
744,ADQ033,Music,Schnittke 2,Schnit. 2,0.002729282809990804,Schnittke
745,ADQ034,Music,Schnittke 2,Schnit. 2,0.00600946554355157,Schnittke
746,ADQ035,Music,Schnittke 2,Schnit. 2,-0.0013753099059117357,Schnittke
747,ADQ036,Music,Schnittke 2,Schnit. 2,0.0043601096185556035,Schnittke
748,ADQ037,Music,Schnittke 2,Schnit. 2,0.008058711688902665,Schnittke
749,ADQ038,Music,Schnittke 2,Schnit. 2,0.00902893787836673,Schnittke
750,ADQ039,Music,Schnittke 2,Schnit. 2,0.005645954097114521,Schnittke
751,ADQ040,Music,Schnittke 2,Schnit. 2,0.009857997227553929,Schnittke
752,ADQ041,Music,Schnittke 2,Schnit. 2,0.0352142208871659,Schnittke
753,ADQ042,Music,Schnittke 2,Schnit. 2,0.026031773969071966,Schnittke
754,ADQ043,Music,Schnittke 2,Schnit. 2,0.02815448047573121,Schnittke
755,ADQ044,Music,Schnittke 2,Schnit. 2,-0.0036632219370150033,Schnittke
756,ADQ046,Music,Schnittke 2,Schnit. 2,-0.0012862639382283103,Schnittke
757,ADQ047,Music,Schnittke 2,Schnit. 2,0.009529850067099237,Schnittke
758,ADQ048,Music,Schnittke 2,Schnit. 2,0.01512612929317142,Schnittke
759,ADQ049,Music,Schnittke 2,Schnit. 2,0.023434708885017,Schnittke
760,ADQ050,Music,Schnittke 2,Schnit. 2,0.01962669054589645,Schnittke
761,ADQ051,Music,Schnittke 2,Schnit. 2,0.018791474561683452,Schnittke
762,ADQ052,Music,Schnittke 2,Schnit. 2,0.0037510176590366436,Schnittke
763,ADQ053,Music,Schnittke 2,Schnit. 2,0.005283973338270482,Schnittke
764,ADQ054,Music,Schnittke 2,Schnit. 2,0.0010384237131519558,Schnittke
765,ADQ055,Music,Schnittke 2,Schnit. 2,0.04316101338969932,Schnittke
766,ADQ056,Music,Schnittke 2,Schnit. 2,0.046190307943266874,Schnittke
767,ADQ057,Music,Schnittke 2,Schnit. 2,0.005376723800037031,Schnittke
768,ADQ058,Music,Schnittke 2,Schnit. 2,0.004036334379566951,Schnittke
769,ADQ059,Music,Schnittke 2,Schnit. 2,0.002573909811029587,Schnittke
770,ADQ060,Music,Schnittke 2,Schnit. 2,0.013776060104885994,Schnittke
771,ADQ061,Music,Schnittke 2,Schnit. 2,0.015971151452361134,Schnittke
772,ADQ062,Music,Schnittke 2,Schnit. 2,0.009790369376904536,Schnittke
773,ADQ063,Music,Schnittke 2,Schnit. 2,0.003319038044810563,Schnittke
774,ADQ065,Music,Schnittke 2,Schnit. 2,0.007056526618928494,Schnittke
775,ADQ066,Music,Schnittke 2,Schnit. 2,0.004969217701568628,Schnittke
776,ADR067,Music,Schnittke 2,Schnit. 2,0.007016587530386554,Schnittke
777,ADR068,Music,Schnittke 2,Schnit. 2,-0.003130280142186115,Schnittke
778,ADR069,Music,Schnittke 2,Schnit. 2,-0.005887699624158947,Schnittke
779,ADR070,Music,Schnittke 2,Schnit. 2,0.011894290388255287,Schnittke
780,ADR071,Music,Schnittke 2,Schnit. 2,0.002590607197663091,Schnittke
781,AEQ078,Music,Schnittke 2,Schnit. 2,0.02661446419059746,Schnittke
782,AEQ079,Music,Schnittke 2,Schnit. 2,0.009921730144252738,Schnittke
783,AEQ080,Music,Schnittke 2,Schnit. 2,0.017555747084037298,Schnittke
784,AEQ081,Music,Schnittke 2,Schnit. 2,0.01318692657990839,Schnittke
785,AEQ082,Music,Schnittke 2,Schnit. 2,0.006352748009242835,Schnittke
786,AEQ083,Music,Schnittke 2,Schnit. 2,0.036992425097405905,Schnittke
787,AEQ084,Music,Schnittke 2,Schnit. 2,-0.00020452094763228007,Schnittke
788,AEQ085,Music,Schnittke 2,Schnit. 2,-0.0071596763925862355,Schnittke
789,AEQ087,Music,Schnittke 2,Schnit. 2,-0.00015952981615017316,Schnittke
790,AEQ088,Music,Schnittke 2,Schnit. 2,0.013861064755707394,Schnittke
791,AEQ089,Music,Schnittke 2,Schnit. 2,0.003848294204718425,Schnittke
792,AER090,Music,Schnittke 2,Schnit. 2,0.004394902572091751,Schnittke
793,ADQ003,Music,Schnittke 2,Schnit. 2,0.0007992262506214755,Schnittke
794,ADQ004,Music,Schnittke 3,Schnit. 3,0.016788765215661246,Schnittke
795,ADQ005,Music,Schnittke 3,Schnit. 3,0.002947909076149169,Schnittke
796,ADQ006,Music,Schnittke 3,Schnit. 3,0.009388491067704298,Schnittke
797,ADQ007,Music,Schnittke 3,Schnit. 3,0.0021448459054749878,Schnittke
798,ADQ008,Music,Schnittke 3,Schnit. 3,0.010480476512125988,Schnittke
799,ADQ009,Music,Schnittke 3,Schnit. 3,0.006522621638577789,Schnittke
800,ADQ010,Music,Schnittke 3,Schnit. 3,0.006143464727207662,Schnittke
801,ADQ011,Music,Schnittke 3,Schnit. 3,0.0002645884126487858,Schnittke
802,ADQ012,Music,Schnittke 3,Schnit. 3,0.009737795291717451,Schnittke
803,ADQ013,Music,Schnittke 3,Schnit. 3,3.323036778439541e-05,Schnittke
804,ADQ014,Music,Schnittke 3,Schnit. 3,0.0042271184200652415,Schnittke
805,ADQ015,Music,Schnittke 3,Schnit. 3,0.012234983783735984,Schnittke
806,ADQ016,Music,Schnittke 3,Schnit. 3,0.009395936385667073,Schnittke
807,ADQ018,Music,Schnittke 3,Schnit. 3,0.013578774227483707,Schnittke
808,ADQ019,Music,Schnittke 3,Schnit. 3,0.010596477890609291,Schnittke
809,ADQ020,Music,Schnittke 3,Schnit. 3,0.009639232910227502,Schnittke
810,ADQ021,Music,Schnittke 3,Schnit. 3,0.0066296833882522645,Schnittke
811,ADQ022,Music,Schnittke 3,Schnit. 3,-0.00010091511012171042,Schnittke
812,ADQ023,Music,Schnittke 3,Schnit. 3,0.0023493672499557265,Schnittke
813,ADQ024,Music,Schnittke 3,Schnit. 3,0.004893967826682979,Schnittke
814,ADQ025,Music,Schnittke 3,Schnit. 3,0.009465125412655115,Schnittke
815,ADQ026,Music,Schnittke 3,Schnit. 3,0.003395326269586611,Schnittke
816,ADQ027,Music,Schnittke 3,Schnit. 3,0.010620862073282228,Schnittke
817,ADQ028,Music,Schnittke 3,Schnit. 3,0.010038218253744628,Schnittke
818,ADQ029,Music,Schnittke 3,Schnit. 3,0.00038481588558134816,Schnittke
819,ADQ030,Music,Schnittke 3,Schnit. 3,0.00475662744434371,Schnittke
820,ADQ031,Music,Schnittke 3,Schnit. 3,0.007153074431177391,Schnittke
821,ADQ032,Music,Schnittke 3,Schnit. 3,-0.0029482691830490333,Schnittke
822,ADQ033,Music,Schnittke 3,Schnit. 3,-0.0022050630451851422,Schnittke
823,ADQ034,Music,Schnittke 3,Schnit. 3,0.00010215663674474695,Schnittke
824,ADQ035,Music,Schnittke 3,Schnit. 3,0.010063297238148304,Schnittke
825,ADQ036,Music,Schnittke 3,Schnit. 3,0.004336754281869035,Schnittke
826,ADQ037,Music,Schnittke 3,Schnit. 3,-0.0016771948042264818,Schnittke
827,ADQ038,Music,Schnittke 3,Schnit. 3,0.0003866076281426702,Schnittke
828,ADQ040,Music,Schnittke 3,Schnit. 3,0.00499336942250957,Schnittke
829,ADQ041,Music,Schnittke 3,Schnit. 3,0.009776862576950244,Schnittke
830,ADQ042,Music,Schnittke 3,Schnit. 3,0.0029463327920334526,Schnittke
831,ADQ044,Music,Schnittke 3,Schnit. 3,0.006866556374955159,Schnittke
832,ADQ046,Music,Schnittke 3,Schnit. 3,0.0013979123599605636,Schnittke
833,ADQ047,Music,Schnittke 3,Schnit. 3,-0.000638652584265727,Schnittke
834,ADQ048,Music,Schnittke 3,Schnit. 3,6.839409229473324e-05,Schnittke
835,ADQ049,Music,Schnittke 3,Schnit. 3,0.017278247339694193,Schnittke
836,ADQ050,Music,Schnittke 3,Schnit. 3,-0.002347425582234836,Schnittke
837,ADQ051,Music,Schnittke 3,Schnit. 3,0.017692907888687503,Schnittke
838,ADQ052,Music,Schnittke 3,Schnit. 3,0.004669271998808468,Schnittke
839,ADQ053,Music,Schnittke 3,Schnit. 3,0.00839404304882373,Schnittke
840,ADQ054,Music,Schnittke 3,Schnit. 3,0.005811746614126208,Schnittke
841,ADQ055,Music,Schnittke 3,Schnit. 3,0.009971549716128257,Schnittke
842,ADQ056,Music,Schnittke 3,Schnit. 3,0.015799903289491202,Schnittke
843,ADQ057,Music,Schnittke 3,Schnit. 3,0.004836282825619168,Schnittke
844,ADQ058,Music,Schnittke 3,Schnit. 3,0.007186933932312248,Schnittke
845,ADQ059,Music,Schnittke 3,Schnit. 3,-0.0015023001583736684,Schnittke
846,ADQ060,Music,Schnittke 3,Schnit. 3,0.01404622541925963,Schnittke
847,ADQ061,Music,Schnittke 3,Schnit. 3,0.0032776579898521033,Schnittke
848,ADQ062,Music,Schnittke 3,Schnit. 3,0.009433359635417863,Schnittke
849,ADQ063,Music,Schnittke 3,Schnit. 3,0.0062913095546779305,Schnittke
850,ADQ065,Music,Schnittke 3,Schnit. 3,-0.00022783291215317585,Schnittke
851,ADQ066,Music,Schnittke 3,Schnit. 3,0.015410549004150583,Schnittke
852,ADR067,Music,Schnittke 3,Schnit. 3,0.002509648262770304,Schnittke
853,ADR068,Music,Schnittke 3,Schnit. 3,0.005870233975292107,Schnittke
854,ADR069,Music,Schnittke 3,Schnit. 3,0.002973336125529393,Schnittke
855,ADR070,Music,Schnittke 3,Schnit. 3,-0.0008622363433047355,Schnittke
856,ADR071,Music,Schnittke 3,Schnit. 3,0.005932549582553889,Schnittke
857,AEQ078,Music,Schnittke 3,Schnit. 3,0.02848968264696011,Schnittke
858,AEQ079,Music,Schnittke 3,Schnit. 3,0.003111459004422614,Schnittke
859,AEQ080,Music,Schnittke 3,Schnit. 3,0.003667118074070362,Schnittke
860,AEQ081,Music,Schnittke 3,Schnit. 3,0.017514621858720335,Schnittke
861,AEQ082,Music,Schnittke 3,Schnit. 3,0.010271586882045818,Schnittke
862,AEQ083,Music,Schnittke 3,Schnit. 3,0.007450267110281142,Schnittke
863,AEQ084,Music,Schnittke 3,Schnit. 3,0.007011225328129645,Schnittke
864,AEQ085,Music,Schnittke 3,Schnit. 3,0.011395680868792972,Schnittke
865,AEQ087,Music,Schnittke 3,Schnit. 3,0.009323815293096067,Schnittke
866,AEQ088,Music,Schnittke 3,Schnit. 3,0.0030932905801571596,Schnittke
867,AEQ089,Music,Schnittke 3,Schnit. 3,0.005299317780160389,Schnittke
868,AER090,Music,Schnittke 3,Schnit. 3,0.004908991313180459,Schnittke
869,ADQ003,Music,Schnittke 3,Schnit. 3,0.003601369083027901,Schnittke
870,ADQ004,Applause,Clapping for Schnittke,Claps 5,0.03922698458207035,Clapping
871,ADQ005,Applause,Clapping for Schnittke,Claps 5,0.10590384397424948,Clapping
872,ADQ006,Applause,Clapping for Schnittke,Claps 5,0.14222786660964887,Clapping
873,ADQ007,Applause,Clapping for Schnittke,Claps 5,0.18030803141255117,Clapping
874,ADQ008,Applause,Clapping for Schnittke,Claps 5,0.12620508754588267,Clapping
875,ADQ009,Applause,Clapping for Schnittke,Claps 5,0.13570868468354244,Clapping
876,ADQ010,Applause,Clapping for Schnittke,Claps 5,0.1984842025980108,Clapping
877,ADQ011,Applause,Clapping for Schnittke,Claps 5,0.11412284859599696,Clapping
878,ADQ012,Applause,Clapping for Schnittke,Claps 5,0.18394968984646207,Clapping
879,ADQ013,Applause,Clapping for Schnittke,Claps 5,0.13057979663212121,Clapping
880,ADQ014,Applause,Clapping for Schnittke,Claps 5,0.20134317849181782,Clapping
881,ADQ015,Applause,Clapping for Schnittke,Claps 5,0.0922313744277137,Clapping
882,ADQ016,Applause,Clapping for Schnittke,Claps 5,0.1688305142685372,Clapping
883,ADQ018,Applause,Clapping for Schnittke,Claps 5,0.06572693672887676,Clapping
884,ADQ019,Applause,Clapping for Schnittke,Claps 5,0.144693322804944,Clapping
885,ADQ020,Applause,Clapping for Schnittke,Claps 5,0.056788251132506316,Clapping
886,ADQ022,Applause,Clapping for Schnittke,Claps 5,0.14392476424504969,Clapping
887,ADQ023,Applause,Clapping for Schnittke,Claps 5,0.1802392039646771,Clapping
888,ADQ024,Applause,Clapping for Schnittke,Claps 5,0.22645969860190884,Clapping
889,ADQ025,Applause,Clapping for Schnittke,Claps 5,0.19817527058176226,Clapping
890,ADQ027,Applause,Clapping for Schnittke,Claps 5,0.012285393920179117,Clapping
891,ADQ028,Applause,Clapping for Schnittke,Claps 5,0.15525107675984046,Clapping
892,ADQ029,Applause,Clapping for Schnittke,Claps 5,0.15959705906803695,Clapping
893,ADQ030,Applause,Clapping for Schnittke,Claps 5,0.089595709959097,Clapping
894,ADQ031,Applause,Clapping for Schnittke,Claps 5,0.06615387871924733,Clapping
895,ADQ032,Applause,Clapping for Schnittke,Claps 5,0.1426579944393927,Clapping
896,ADQ033,Applause,Clapping for Schnittke,Claps 5,0.22111546129096854,Clapping
897,ADQ034,Applause,Clapping for Schnittke,Claps 5,0.09259734909470678,Clapping
898,ADQ035,Applause,Clapping for Schnittke,Claps 5,0.18981865200999276,Clapping
899,ADQ036,Applause,Clapping for Schnittke,Claps 5,0.10515359896840656,Clapping
900,ADQ037,Applause,Clapping for Schnittke,Claps 5,0.16730823439666911,Clapping
901,ADQ038,Applause,Clapping for Schnittke,Claps 5,0.13385699206287233,Clapping
902,ADQ040,Applause,Clapping for Schnittke,Claps 5,0.07866281220307642,Clapping
903,ADQ041,Applause,Clapping for Schnittke,Claps 5,0.11914977627744615,Clapping
904,ADQ042,Applause,Clapping for Schnittke,Claps 5,0.033698721311792926,Clapping
905,ADQ044,Applause,Clapping for Schnittke,Claps 5,0.1771196645491921,Clapping
906,ADQ046,Applause,Clapping for Schnittke,Claps 5,0.15094131948580106,Clapping
907,ADQ047,Applause,Clapping for Schnittke,Claps 5,0.11142241304134647,Clapping
908,ADQ048,Applause,Clapping for Schnittke,Claps 5,0.12426841645013753,Clapping
909,ADQ049,Applause,Clapping for Schnittke,Claps 5,0.19057333272977595,Clapping
910,ADQ050,Applause,Clapping for Schnittke,Claps 5,0.02588658973944148,Clapping
911,ADQ051,Applause,Clapping for Schnittke,Claps 5,0.2170874733880564,Clapping
912,ADQ052,Applause,Clapping for Schnittke,Claps 5,0.10613501493425077,Clapping
913,ADQ053,Applause,Clapping for Schnittke,Claps 5,0.15786750075364214,Clapping
914,ADQ054,Applause,Clapping for Schnittke,Claps 5,0.15983343652327728,Clapping
915,ADQ055,Applause,Clapping for Schnittke,Claps 5,0.11543329525017766,Clapping
916,ADQ056,Applause,Clapping for Schnittke,Claps 5,0.23544995251845602,Clapping
917,ADQ057,Applause,Clapping for Schnittke,Claps 5,0.10388310670689027,Clapping
918,ADQ058,Applause,Clapping for Schnittke,Claps 5,0.1343828403096623,Clapping
919,ADQ059,Applause,Clapping for Schnittke,Claps 5,0.11439729183117535,Clapping
920,ADQ060,Applause,Clapping for Schnittke,Claps 5,0.12132333028654146,Clapping
921,ADQ061,Applause,Clapping for Schnittke,Claps 5,0.14535756133488034,Clapping
922,ADQ062,Applause,Clapping for Schnittke,Claps 5,0.10936135988305157,Clapping
923,ADQ063,Applause,Clapping for Schnittke,Claps 5,0.19060789335354844,Clapping
924,ADQ065,Applause,Clapping for Schnittke,Claps 5,0.23614639621609146,Clapping
925,ADQ066,Applause,Clapping for Schnittke,Claps 5,0.0419640909923458,Clapping
926,ADR067,Applause,Clapping for Schnittke,Claps 5,0.17056514333712106,Clapping
927,ADR068,Applause,Clapping for Schnittke,Claps 5,0.1467958635182388,Clapping
928,ADR069,Applause,Clapping for Schnittke,Claps 5,0.15378632989966912,Clapping
929,ADR070,Applause,Clapping for Schnittke,Claps 5,0.13165733651128303,Clapping
930,ADR071,Applause,Clapping for Schnittke,Claps 5,0.09090322804413448,Clapping
931,AEQ078,Applause,Clapping for Schnittke,Claps 5,0.14034874219769453,Clapping
932,AEQ079,Applause,Clapping for Schnittke,Claps 5,0.13586055900594787,Clapping
933,AEQ080,Applause,Clapping for Schnittke,Claps 5,0.0975497885494172,Clapping
934,AEQ081,Applause,Clapping for Schnittke,Claps 5,0.17391975058785164,Clapping
935,AEQ082,Applause,Clapping for Schnittke,Claps 5,0.1946030686154636,Clapping
936,AEQ083,Applause,Clapping for Schnittke,Claps 5,0.1571253556681738,Clapping
937,AEQ084,Applause,Clapping for Schnittke,Claps 5,0.15858799199908805,Clapping
938,AEQ085,Applause,Clapping for Schnittke,Claps 5,0.11639949531998678,Clapping
939,AEQ087,Applause,Clapping for Schnittke,Claps 5,0.19249058935624325,Clapping
940,AEQ088,Applause,Clapping for Schnittke,Claps 5,0.11421695589558709,Clapping
941,AEQ089,Applause,Clapping for Schnittke,Claps 5,0.07771176435085672,Clapping
942,AER090,Applause,Clapping for Schnittke,Claps 5,0.05718041553200555,Clapping
943,ADQ003,Applause,Clapping for Schnittke,Claps 5,0.1777078563854264,Clapping
944,ADQ009,Survey,Survey for Schnittke,Survey 2,0.0360416355915297,Survey
945,ADQ011,Survey,Survey for Schnittke,Survey 2,0.018994674838849732,Survey
946,ADQ012,Survey,Survey for Schnittke,Survey 2,0.050533076188875516,Survey
947,ADQ013,Survey,Survey for Schnittke,Survey 2,-0.025708506262292527,Survey
948,ADQ014,Survey,Survey for Schnittke,Survey 2,-0.02370480983825473,Survey
949,ADQ015,Survey,Survey for Schnittke,Survey 2,-0.013294232953299658,Survey
950,ADQ019,Survey,Survey for Schnittke,Survey 2,0.0032376847477683084,Survey
951,ADQ022,Survey,Survey for Schnittke,Survey 2,0.04888743606789377,Survey
952,ADQ023,Survey,Survey for Schnittke,Survey 2,-0.04356628609798845,Survey
953,ADQ024,Survey,Survey for Schnittke,Survey 2,0.050004942389551305,Survey
954,ADQ025,Survey,Survey for Schnittke,Survey 2,0.008944187710894367,Survey
955,ADQ028,Survey,Survey for Schnittke,Survey 2,0.026910101215542333,Survey
956,ADQ029,Survey,Survey for Schnittke,Survey 2,0.023072346449379888,Survey
957,ADQ031,Survey,Survey for Schnittke,Survey 2,0.02979557575526595,Survey
958,ADQ032,Survey,Survey for Schnittke,Survey 2,0.014454578678405704,Survey
959,ADQ033,Survey,Survey for Schnittke,Survey 2,0.030906060288276013,Survey
960,ADQ034,Survey,Survey for Schnittke,Survey 2,-0.02290129202618678,Survey
961,ADQ035,Survey,Survey for Schnittke,Survey 2,0.07682346346256451,Survey
962,ADQ037,Survey,Survey for Schnittke,Survey 2,0.04150993758441028,Survey
963,ADQ038,Survey,Survey for Schnittke,Survey 2,0.0181433450674896,Survey
964,ADQ040,Survey,Survey for Schnittke,Survey 2,-0.018629608302936744,Survey
965,ADQ041,Survey,Survey for Schnittke,Survey 2,0.04360453926811043,Survey
966,ADQ042,Survey,Survey for Schnittke,Survey 2,0.013170121061746407,Survey
967,ADQ044,Survey,Survey for Schnittke,Survey 2,-0.010505400051140196,Survey
968,ADQ047,Survey,Survey for Schnittke,Survey 2,0.03172822390536761,Survey
969,ADQ048,Survey,Survey for Schnittke,Survey 2,0.047875689079966866,Survey
970,ADQ049,Survey,Survey for Schnittke,Survey 2,-0.06079499179969018,Survey
971,ADQ050,Survey,Survey for Schnittke,Survey 2,0.03429823076682127,Survey
972,ADQ051,Survey,Survey for Schnittke,Survey 2,0.02237987327093921,Survey
973,ADQ052,Survey,Survey for Schnittke,Survey 2,0.08338378872679357,Survey
974,ADQ053,Survey,Survey for Schnittke,Survey 2,0.09572974935173639,Survey
975,ADQ055,Survey,Survey for Schnittke,Survey 2,0.013603368435040775,Survey
976,ADQ057,Survey,Survey for Schnittke,Survey 2,0.054773022015437545,Survey
977,ADQ058,Survey,Survey for Schnittke,Survey 2,0.019891138161864583,Survey
978,ADQ059,Survey,Survey for Schnittke,Survey 2,0.005359249556009255,Survey
979,ADQ061,Survey,Survey for Schnittke,Survey 2,0.07188562588102976,Survey
980,ADQ062,Survey,Survey for Schnittke,Survey 2,0.04574188195732966,Survey
981,ADQ063,Survey,Survey for Schnittke,Survey 2,0.06084632964854375,Survey
982,ADQ066,Survey,Survey for Schnittke,Survey 2,0.028295972538468727,Survey
983,ADR067,Survey,Survey for Schnittke,Survey 2,0.016679923160424177,Survey
984,ADR068,Survey,Survey for Schnittke,Survey 2,0.09303752989297369,Survey
985,ADR069,Survey,Survey for Schnittke,Survey 2,0.08648371141855485,Survey
986,ADR070,Survey,Survey for Schnittke,Survey 2,-0.019289321717111736,Survey
987,ADR071,Survey,Survey for Schnittke,Survey 2,0.03986518879061551,Survey
988,AEQ078,Survey,Survey for Schnittke,Survey 2,0.031089525147344838,Survey
989,AEQ080,Survey,Survey for Schnittke,Survey 2,0.041821437184966045,Survey
990,AEQ087,Survey,Survey for Schnittke,Survey 2,0.011135546636012137,Survey
991,AEQ089,Survey,Survey for Schnittke,Survey 2,0.09102270162635011,Survey
992,AER090,Survey,Survey for Schnittke,Survey 2,0.013577412092794748,Survey
993,ADQ006,Survey,Survey for Schnittke,Survey 2,0.06006081464171947,Survey
994,ADQ003,Speech,Speech MC4,Speech 7,0.06876888934656017,Speech
995,ADQ004,Speech,Speech MC4,Speech 7,0.04292855267322701,Speech
996,ADQ005,Speech,Speech MC4,Speech 7,-0.0011030899680316876,Speech
997,ADQ006,Speech,Speech MC4,Speech 7,0.03546773887284472,Speech
998,ADQ007,Speech,Speech MC4,Speech 7,0.03534285613109368,Speech
999,ADQ009,Speech,Speech MC4,Speech 7,0.030590993892437923,Speech
1000,ADQ011,Speech,Speech MC4,Speech 7,0.007859148367081249,Speech
1001,ADQ012,Speech,Speech MC4,Speech 7,0.022374743092239625,Speech
1002,ADQ013,Speech,Speech MC4,Speech 7,0.005248830106885385,Speech
1003,ADQ014,Speech,Speech MC4,Speech 7,0.039018177544349615,Speech
1004,ADQ015,Speech,Speech MC4,Speech 7,0.006534889181703734,Speech
1005,ADQ017,Speech,Speech MC4,Speech 7,0.04571722942617812,Speech
1006,ADQ019,Speech,Speech MC4,Speech 7,0.01495159805488355,Speech
1007,ADQ020,Speech,Speech MC4,Speech 7,0.04438771703856759,Speech
1008,ADQ022,Speech,Speech MC4,Speech 7,0.03114195938129704,Speech
1009,ADQ023,Speech,Speech MC4,Speech 7,-0.029227374743794846,Speech
1010,ADQ025,Speech,Speech MC4,Speech 7,0.04256164200561539,Speech
1011,ADQ026,Speech,Speech MC4,Speech 7,0.052233229945516775,Speech
1012,ADQ027,Speech,Speech MC4,Speech 7,0.01909003403514988,Speech
