,Participant_Code,Event_Type,Event1,Event2,Correlations_alt,Correlations_true,Sections1,Sections2
1103,ADQ030,Music,Folk 4,Bach,-0.0015376738165102679,0.004799025643936845,Folk,Bach
1104,ADQ006,Music,Folk 4,Bach,0.005584972651593319,0.0038067523407790543,Folk,Bach
1105,ADQ019,Music,Folk 4,Bach,-0.005029163571509685,-0.0007193512315942737,Folk,Bach
1106,ADQ026,Music,Folk 4,Bach,0.005031972770615273,0.005022775113511935,Folk,Bach
1107,ADQ046,Music,Folk 4,Bach,-0.012515487488800008,-0.004014618560642154,Folk,Bach
1108,ADQ049,Music,Folk 4,Bach,0.0010422492811564402,0.009224633293838975,Folk,Bach
1109,ADQ057,Music,Folk 4,Bach,0.01646245399073896,0.014332225224738924,Folk,Bach
1110,ADR069,Music,Folk 4,Bach,0.002063729148782595,0.0003596072808187844,Folk,Bach
1111,ADQ043,Music,Folk 4,Bach,-0.012543792448383193,0.022939070683397646,Folk,Bach
1112,ADQ059,Music,Folk 4,Bach,0.016958150215649986,-0.002485990007909823,Folk,Bach
1113,ADQ042,Music,Folk 4,Bach,-0.007076588086888893,0.005649726386472464,Folk,Bach
1114,ADQ053,Music,Folk 4,Bach,0.0032854222309291643,0.00494896254127702,Folk,Bach
1115,ADR070,Music,Folk 4,Bach,-0.00221394226014625,0.00638411251467367,Folk,Bach
1116,AEQ089,Music,Folk 4,Bach,0.002788262149213941,0.013535544749344838,Folk,Bach
1117,ADQ064,Music,Folk 4,Bach,0.001983289737248515,0.003443726609175631,Folk,Bach
1118,ADR068,Music,Folk 4,Bach,-0.0008364861749958835,0.0111217719144113,Folk,Bach
1119,ADQ048,Music,Folk 4,Bach,-0.0007046114586708385,0.0168064594759159,Folk,Bach
1120,ADQ024,Music,Folk 4,Bach,-0.006164452348447337,0.0025763659406493797,Folk,Bach
1121,ADQ051,Music,Folk 4,Bach,0.0037052558648734517,0.006596146838613131,Folk,Bach
1122,ADQ063,Music,Folk 4,Bach,-0.02386856329752276,-0.008131688954784028,Folk,Bach
1123,ADQ041,Music,Folk 4,Bach,-0.00897748954510139,0.00943049872026315,Folk,Bach
1124,ADQ002,Music,Folk 4,Bach,-0.00017126936294150502,0.003900718694571636,Folk,Bach
1125,ADQ005,Music,Folk 4,Bach,0.0017961431680639565,0.0176668441014041,Folk,Bach
1126,ADQ008,Music,Folk 4,Bach,-0.0018119249944515102,-0.0001310890034324003,Folk,Bach
1127,ADQ027,Music,Folk 4,Bach,-0.006297232813528947,0.007246338697678734,Folk,Bach
1128,ADQ016,Music,Folk 4,Bach,-5.094443773642599e-05,-0.0056312301876863214,Folk,Bach
1129,ADQ038,Music,Folk 4,Bach,-0.003846014088868275,0.004583018590245187,Folk,Bach
1130,ADQ004,Music,Folk 4,Bach,0.004768133414005173,9.887683827125649e-05,Folk,Bach
1131,AEQ087,Music,Folk 4,Bach,0.0024700934405540186,0.008634111318829707,Folk,Bach
1132,AEQ079,Music,Folk 4,Bach,0.0031851657970013727,0.005705980918018789,Folk,Bach
1133,ADQ025,Music,Folk 4,Bach,0.006022188822251662,0.005999309231257542,Folk,Bach
1134,ADQ044,Music,Folk 4,Bach,0.011930333845731935,0.008845291676142446,Folk,Bach
1135,ADQ035,Music,Folk 4,Bach,-0.007768471289202972,0.0031473885365126348,Folk,Bach
1136,ADQ036,Music,Folk 4,Bach,0.001097392977803844,0.007568764187756269,Folk,Bach
1137,AEQ088,Music,Folk 4,Bach,0.006021195127820334,0.0042812584806604295,Folk,Bach
1138,AEQ081,Music,Folk 4,Bach,-0.008491052988764985,0.011077852053492009,Folk,Bach
1139,ADQ003,Music,Folk 4,Bach,-0.014236974237428195,0.013022414986480246,Folk,Bach
1140,ADQ028,Music,Folk 4,Bach,0.001697392424035744,0.006413269413421536,Folk,Bach
1141,ADQ033,Music,Folk 4,Bach,0.0009032160447759625,0.0016674772593760255,Folk,Bach
1142,ADQ001,Music,Folk 4,Bach,0.006130288953569576,0.011078959444429135,Folk,Bach
1143,ADQ054,Music,Folk 4,Bach,0.0072991878493723645,0.012694589383478007,Folk,Bach
1144,ADQ011,Music,Folk 4,Bach,-0.0006479227739874958,0.0028917187529332714,Folk,Bach
1145,ADQ061,Music,Folk 4,Bach,0.008195317176286243,0.001833194743319798,Folk,Bach
1146,ADQ060,Music,Folk 4,Bach,0.020953091691687083,0.005765431849836107,Folk,Bach
1147,ADR067,Music,Folk 4,Bach,0.0029816554841510423,0.00833646646323361,Folk,Bach
1148,AEQ080,Music,Folk 4,Bach,0.0066261147367754685,0.0006847009955760259,Folk,Bach
1149,ADQ014,Music,Folk 4,Bach,-0.0018079248599217777,-0.0002814527377831522,Folk,Bach
1150,ADQ017,Music,Folk 4,Bach,-0.0006613170568367807,0.004968715417821124,Folk,Bach
1151,ADQ040,Music,Folk 4,Bach,0.004483965362475895,0.003043468433022902,Folk,Bach
1152,ADQ062,Music,Folk 4,Bach,-0.0033567855648581444,0.01573258908106011,Folk,Bach
1153,ADQ052,Music,Folk 4,Bach,0.0034838609999733147,-0.012227811354628512,Folk,Bach
1154,AEQ086,Music,Folk 4,Bach,-0.0012763490359314377,-0.00699121278697781,Folk,Bach
1155,ADQ056,Music,Folk 4,Bach,-0.006944852638088434,0.013331885943493396,Folk,Bach
1156,AEQ083,Music,Folk 4,Bach,-0.004505689781350397,0.020076723771571058,Folk,Bach
1157,ADQ012,Music,Folk 4,Bach,0.0023580909749979983,0.0031465076711245507,Folk,Bach
1158,AER090,Music,Folk 4,Bach,0.007362314120982785,-0.003568644687320932,Folk,Bach
1159,ADQ018,Music,Folk 4,Bach,0.009881743804020297,0.01292314546853068,Folk,Bach
1160,ADQ013,Music,Folk 4,Bach,-0.0007310978551562526,0.010593187687741982,Folk,Bach
1161,ADQ037,Music,Folk 4,Bach,0.0038833604221577616,-0.0015086351722921735,Folk,Bach
1162,ADQ055,Music,Folk 4,Bach,-0.00020432434383970178,0.013334808196673284,Folk,Bach
1163,ADQ009,Music,Folk 4,Bach,-0.006535386391939148,0.006474495931680799,Folk,Bach
1164,ADQ047,Music,Folk 4,Bach,-0.00036464831776371483,0.01793889631935161,Folk,Bach
1165,ADR071,Music,Folk 4,Bach,0.002274907621898073,-0.0007222352411140867,Folk,Bach
1166,AEQ082,Music,Folk 4,Bach,-0.00871640892655252,0.005738161947110609,Folk,Bach
1167,ADQ031,Music,Folk 4,Bach,0.001748146059335579,0.008760948480642912,Folk,Bach
1168,ADQ015,Music,Folk 4,Bach,-0.00501878280126593,-0.0018332690626260944,Folk,Bach
1169,ADQ050,Music,Folk 4,Bach,0.0017249032200996053,0.007819215409467275,Folk,Bach
1170,ADQ020,Music,Folk 4,Bach,0.0076651311293786375,0.004038585914444743,Folk,Bach
1171,ADQ034,Music,Folk 4,Bach,-0.00189727068029964,0.0067451876383874225,Folk,Bach
1172,ADQ010,Music,Beeth. 4,Folk 4,0.0034870334692470926,0.0025901751715536317,Beethoven,Folk
1173,ADQ023,Music,Beeth. 4,Folk 4,-0.004495796314389211,0.006562723960888605,Beethoven,Folk
1174,ADQ007,Music,Beeth. 4,Folk 4,-0.0014746278759616093,0.016355615611971675,Beethoven,Folk
1175,ADQ030,Music,Beeth. 4,Folk 4,-0.027537166818784032,0.012538627544795046,Beethoven,Folk
1176,ADQ006,Music,Beeth. 4,Folk 4,-0.011350358888044686,-0.0007072967745389955,Beethoven,Folk
1177,ADQ019,Music,Beeth. 4,Folk 4,-0.0009716259097842293,0.0009294115756881803,Beethoven,Folk
1178,ADQ026,Music,Beeth. 4,Folk 4,-0.007407228296724288,0.01248049050568648,Beethoven,Folk
1179,ADQ046,Music,Beeth. 4,Folk 4,0.007135661931127873,-0.0011871773751414294,Beethoven,Folk
1180,ADQ049,Music,Beeth. 4,Folk 4,0.010167217679351904,0.016849607836049996,Beethoven,Folk
1181,ADQ057,Music,Beeth. 4,Folk 4,-0.0026073817729786093,0.011446916521759271,Beethoven,Folk
1182,ADR069,Music,Beeth. 4,Folk 4,0.003659999336334124,0.011491494938535756,Beethoven,Folk
1183,ADQ043,Music,Beeth. 4,Folk 4,0.009461290279426727,0.014385516318739714,Beethoven,Folk
1184,ADQ059,Music,Beeth. 4,Folk 4,-0.0067663033751954055,0.003111440661802509,Beethoven,Folk
1185,ADQ042,Music,Beeth. 4,Folk 4,0.0008283135483328082,0.018098175273308145,Beethoven,Folk
1186,ADQ053,Music,Beeth. 4,Folk 4,-0.0017386733738963254,0.0042068530109175654,Beethoven,Folk
1187,ADR070,Music,Beeth. 4,Folk 4,0.007411428431161529,0.00591187155455262,Beethoven,Folk
1188,AEQ089,Music,Beeth. 4,Folk 4,0.008563534657316548,0.004733153667762766,Beethoven,Folk
1189,ADQ064,Music,Beeth. 4,Folk 4,0.0019055816538280715,0.0064324044383042645,Beethoven,Folk
1190,ADR068,Music,Beeth. 4,Folk 4,0.010481978410094291,0.016925798568592814,Beethoven,Folk
1191,ADQ048,Music,Beeth. 4,Folk 4,-0.011568713673498909,0.010312052919904436,Beethoven,Folk
1192,ADQ024,Music,Beeth. 4,Folk 4,0.0015185643456281477,0.002592171746448965,Beethoven,Folk
1193,ADQ051,Music,Beeth. 4,Folk 4,0.003875664359769796,0.0055784477034573985,Beethoven,Folk
1194,ADQ063,Music,Beeth. 4,Folk 4,-0.013576946156544933,0.005235333610346748,Beethoven,Folk
1195,ADQ041,Music,Beeth. 4,Folk 4,0.006401755465427293,0.035686743019299805,Beethoven,Folk
1196,ADQ008,Music,Beeth. 4,Folk 4,0.010724384905089637,0.02025385345270785,Beethoven,Folk
1197,ADQ005,Music,Beeth. 4,Folk 4,-0.009744775780889494,0.013999006896096566,Beethoven,Folk
1198,ADQ027,Music,Beeth. 4,Folk 4,-0.004021699348894164,0.033694458031517105,Beethoven,Folk
1199,ADQ016,Music,Beeth. 4,Folk 4,-0.007107703656639591,0.021650878497054153,Beethoven,Folk
1200,ADQ038,Music,Beeth. 4,Folk 4,0.017560303453504813,0.012212461862284259,Beethoven,Folk
1201,ADQ004,Music,Beeth. 4,Folk 4,0.002888993635993732,0.003845345395356453,Beethoven,Folk
1202,AEQ087,Music,Beeth. 4,Folk 4,0.01250384008397325,0.013894961289141363,Beethoven,Folk
1203,AEQ079,Music,Beeth. 4,Folk 4,0.014074714479218816,0.009970751832314018,Beethoven,Folk
1204,ADQ025,Music,Beeth. 4,Folk 4,-0.012859861657290632,0.027729115738130465,Beethoven,Folk
1205,ADQ044,Music,Beeth. 4,Folk 4,-0.001186003682666652,0.010272381385775553,Beethoven,Folk
1206,ADQ035,Music,Beeth. 4,Folk 4,0.0033914700683805353,-0.002011735667996325,Beethoven,Folk
1207,ADQ036,Music,Beeth. 4,Folk 4,0.018041529022182683,0.005495467992610831,Beethoven,Folk
1208,AEQ088,Music,Beeth. 4,Folk 4,0.008123275016010813,0.005169011500292528,Beethoven,Folk
1209,AEQ081,Music,Beeth. 4,Folk 4,0.020920668126795078,0.023919787770830307,Beethoven,Folk
1210,ADQ003,Music,Beeth. 4,Folk 4,0.004870985127143786,0.008374189977438598,Beethoven,Folk
1211,ADQ028,Music,Beeth. 4,Folk 4,0.01057153871697264,0.00411324099698162,Beethoven,Folk
1212,ADQ033,Music,Beeth. 4,Folk 4,-0.0040147059510135625,0.008231207505480497,Beethoven,Folk
1213,ADQ001,Music,Beeth. 4,Folk 4,0.007214343092771056,0.02416384241164998,Beethoven,Folk
1214,ADQ054,Music,Beeth. 4,Folk 4,-0.012438033813674393,0.02165669752289201,Beethoven,Folk
1215,ADQ011,Music,Beeth. 4,Folk 4,-0.002144849748139368,0.004975911911536431,Beethoven,Folk
1216,ADQ061,Music,Beeth. 4,Folk 4,0.0036376371594808218,0.018087940319287118,Beethoven,Folk
1217,ADQ060,Music,Beeth. 4,Folk 4,0.011798840023642282,0.009661796686530921,Beethoven,Folk
1218,ADR067,Music,Beeth. 4,Folk 4,-0.003702159188506713,-0.001566714543118229,Beethoven,Folk
1219,AEQ080,Music,Beeth. 4,Folk 4,0.004712838542157722,0.021719187322172474,Beethoven,Folk
1220,ADQ014,Music,Beeth. 4,Folk 4,0.00149712884623498,0.006340118717633243,Beethoven,Folk
1221,ADQ040,Music,Beeth. 4,Folk 4,-0.003193743292017646,0.018597166853523653,Beethoven,Folk
1222,ADQ062,Music,Beeth. 4,Folk 4,-0.0028469390070127725,0.005982791351793593,Beethoven,Folk
1223,ADQ052,Music,Beeth. 4,Folk 4,-0.02620893181358181,0.023341689340791973,Beethoven,Folk
1224,ADQ056,Music,Beeth. 4,Folk 4,0.0028338497155065826,0.025017872215453492,Beethoven,Folk
1225,AEQ083,Music,Beeth. 4,Folk 4,0.0029136420556942987,0.008428656100622035,Beethoven,Folk
1226,ADQ012,Music,Beeth. 4,Folk 4,0.0011915206054882485,0.0034267962332581296,Beethoven,Folk
1227,AER090,Music,Beeth. 4,Folk 4,0.0021865226331043925,0.008155523080324831,Beethoven,Folk
1228,ADQ018,Music,Beeth. 4,Folk 4,0.007737290960870269,0.025552049633194063,Beethoven,Folk
1229,ADQ013,Music,Beeth. 4,Folk 4,-0.004530214969322223,0.009492729645586616,Beethoven,Folk
1230,ADQ037,Music,Beeth. 4,Folk 4,0.011769831587482727,0.012894299356734135,Beethoven,Folk
1231,ADQ055,Music,Beeth. 4,Folk 4,0.011163464472007488,0.035229198843422724,Beethoven,Folk
1232,ADQ009,Music,Beeth. 4,Folk 4,-0.0003041746962614954,0.0039485543034808,Beethoven,Folk
1233,ADQ047,Music,Beeth. 4,Folk 4,0.009665035544386368,0.013897497905839894,Beethoven,Folk
1234,ADR071,Music,Beeth. 4,Folk 4,-0.0032963225620816087,-0.004591919903307368,Beethoven,Folk
1235,AEQ082,Music,Beeth. 4,Folk 4,-0.0034520965470865657,0.015119409410410033,Beethoven,Folk
1236,ADQ031,Music,Beeth. 4,Folk 4,0.0031671581222459167,0.0036169300737116323,Beethoven,Folk
1237,ADQ015,Music,Beeth. 4,Folk 4,0.01643523892290733,-0.002155512207136185,Beethoven,Folk
1238,ADQ050,Music,Beeth. 4,Folk 4,0.00800120515645555,0.0020728695878241953,Beethoven,Folk
1239,ADQ020,Music,Beeth. 4,Folk 4,-0.0009267420657621861,0.00023470922952423845,Beethoven,Folk
1240,ADQ045,Music,Beeth. 4,Folk 4,0.003118258979453023,0.009930810889829587,Beethoven,Folk
1241,ADQ034,Music,Beeth. 4,Folk 4,0.002078728956571788,-0.006900914476694448,Beethoven,Folk
1242,ADQ010,Music,Beeth. 4,Folk 6,-0.013251193797439843,0.005281041312810715,Beethoven,Folk
1243,ADQ023,Music,Beeth. 4,Folk 6,-0.048121454887422005,0.014283218449740667,Beethoven,Folk
1244,ADQ007,Music,Beeth. 4,Folk 6,-0.03761925216775304,0.02180916628803361,Beethoven,Folk
1245,ADQ030,Music,Beeth. 4,Folk 6,-0.008938761797957094,0.017134269140059475,Beethoven,Folk
1246,ADQ006,Music,Beeth. 4,Folk 6,0.0053455237754182735,-0.0021186656779291066,Beethoven,Folk
1247,ADQ019,Music,Beeth. 4,Folk 6,-0.0007724826917535933,0.006543792039339408,Beethoven,Folk
1248,ADQ026,Music,Beeth. 4,Folk 6,-0.012892406682177287,0.02119948465450387,Beethoven,Folk
1249,ADQ046,Music,Beeth. 4,Folk 6,-0.001716668641407061,0.005969835929478807,Beethoven,Folk
1250,ADQ049,Music,Beeth. 4,Folk 6,0.015918871033309513,0.028990943737362714,Beethoven,Folk
1251,ADQ057,Music,Beeth. 4,Folk 6,0.002237338730742187,0.013989726488236365,Beethoven,Folk
1252,ADR069,Music,Beeth. 4,Folk 6,-0.0008607876085825679,0.015050812327836267,Beethoven,Folk
1253,ADQ043,Music,Beeth. 4,Folk 6,0.016209290953026055,0.024797774624882148,Beethoven,Folk
1254,ADQ059,Music,Beeth. 4,Folk 6,-0.027727695828657924,0.006553555744793501,Beethoven,Folk
1255,ADQ042,Music,Beeth. 4,Folk 6,0.013355280773795209,0.02317661050607725,Beethoven,Folk
1256,ADQ053,Music,Beeth. 4,Folk 6,-0.009157191346690532,0.0009507729246958713,Beethoven,Folk
1257,ADR070,Music,Beeth. 4,Folk 6,-0.024601099424968357,0.01293432539608241,Beethoven,Folk
1258,AEQ089,Music,Beeth. 4,Folk 6,-0.013352064287243153,0.00963611093439504,Beethoven,Folk
1259,ADQ064,Music,Beeth. 4,Folk 6,-0.03938071463689478,0.01066854827320861,Beethoven,Folk
1260,ADR068,Music,Beeth. 4,Folk 6,-0.003143278261712451,0.020519441549934635,Beethoven,Folk
1261,ADQ048,Music,Beeth. 4,Folk 6,-0.00047253212236377174,0.008113990051872067,Beethoven,Folk
1262,ADQ024,Music,Beeth. 4,Folk 6,0.00294802818405392,0.011999929028608964,Beethoven,Folk
1263,ADQ051,Music,Beeth. 4,Folk 6,-0.007679585780885324,0.012575516636784205,Beethoven,Folk
1264,ADQ063,Music,Beeth. 4,Folk 6,0.0025775745571097334,0.009969008104844461,Beethoven,Folk
1265,ADQ041,Music,Beeth. 4,Folk 6,-0.030063100663384475,0.05091273898066344,Beethoven,Folk
1266,ADQ008,Music,Beeth. 4,Folk 6,0.0025992568593721484,0.03368569404368116,Beethoven,Folk
1267,ADQ005,Music,Beeth. 4,Folk 6,-0.0133073831978153,0.02506257424576193,Beethoven,Folk
1268,ADQ027,Music,Beeth. 4,Folk 6,-0.01985499892045683,0.050685328418994986,Beethoven,Folk
1269,ADQ016,Music,Beeth. 4,Folk 6,-0.03851319482798419,0.04270591492720757,Beethoven,Folk
1270,ADQ038,Music,Beeth. 4,Folk 6,0.008510570384121901,0.022162476440186672,Beethoven,Folk
1271,ADQ004,Music,Beeth. 4,Folk 6,0.01757596727038424,0.004207029646271824,Beethoven,Folk
1272,AEQ087,Music,Beeth. 4,Folk 6,-0.0028630165301687526,0.01775460284833028,Beethoven,Folk
1273,AEQ079,Music,Beeth. 4,Folk 6,0.003712101061101022,0.012265670121798139,Beethoven,Folk
1274,ADQ025,Music,Beeth. 4,Folk 6,-0.01911281020614571,0.04428673736744494,Beethoven,Folk
1275,ADQ044,Music,Beeth. 4,Folk 6,0.00634050634859499,0.013730195303353676,Beethoven,Folk
1276,ADQ035,Music,Beeth. 4,Folk 6,0.004584676157641278,0.0016418830997501773,Beethoven,Folk
1277,ADQ036,Music,Beeth. 4,Folk 6,0.004464874153169201,0.00910893407706841,Beethoven,Folk
1278,AEQ088,Music,Beeth. 4,Folk 6,-0.002058855903655483,0.006842206809094122,Beethoven,Folk
1279,AEQ081,Music,Beeth. 4,Folk 6,-0.004174123883899156,0.03453124235866331,Beethoven,Folk
1280,ADQ003,Music,Beeth. 4,Folk 6,-0.017213419027674415,0.011633625969647884,Beethoven,Folk
1281,ADQ028,Music,Beeth. 4,Folk 6,-0.00123833240119258,0.0017478600829783314,Beethoven,Folk
1282,ADQ033,Music,Beeth. 4,Folk 6,0.0003007549265550229,0.009036116230171939,Beethoven,Folk
1283,ADQ001,Music,Beeth. 4,Folk 6,-0.019139005668353453,0.037372386932248224,Beethoven,Folk
1284,ADQ054,Music,Beeth. 4,Folk 6,-0.04021767008145778,0.031767513980555086,Beethoven,Folk
1285,ADQ011,Music,Beeth. 4,Folk 6,0.013399728933442193,0.006888921163897689,Beethoven,Folk
1286,ADQ061,Music,Beeth. 4,Folk 6,-0.005258948021456088,0.027492808457348153,Beethoven,Folk
1287,ADQ060,Music,Beeth. 4,Folk 6,0.0078047709146584375,0.02153588152563338,Beethoven,Folk
1288,ADR067,Music,Beeth. 4,Folk 6,0.0007965723719447153,-0.0028400481624454967,Beethoven,Folk
1289,AEQ080,Music,Beeth. 4,Folk 6,-0.015348124584129848,0.02866963576429286,Beethoven,Folk
1290,ADQ014,Music,Beeth. 4,Folk 6,-0.0034806757848667423,0.010846503767855706,Beethoven,Folk
1291,ADQ040,Music,Beeth. 4,Folk 6,-0.021253617180510852,0.027947203940965913,Beethoven,Folk
1292,ADQ062,Music,Beeth. 4,Folk 6,-0.03308211448398581,0.012425048479498735,Beethoven,Folk
1293,AEQ085,Music,Beeth. 4,Folk 6,-0.029802789874204913,0.01939785326256729,Beethoven,Folk
1294,ADQ052,Music,Beeth. 4,Folk 6,0.02162091649818094,0.03127027086278535,Beethoven,Folk
1295,ADQ056,Music,Beeth. 4,Folk 6,-0.0023888677265290863,0.036419912425605994,Beethoven,Folk
1296,ADQ012,Music,Beeth. 4,Folk 6,-0.03476979246909486,6.337652357599124e-05,Beethoven,Folk
1297,AER090,Music,Beeth. 4,Folk 6,0.0065912913158432595,0.012199321085037915,Beethoven,Folk
1298,ADQ018,Music,Beeth. 4,Folk 6,-0.042075635888646344,0.03471575869867021,Beethoven,Folk
1299,ADQ013,Music,Beeth. 4,Folk 6,-0.015392925608107445,0.013012656767644593,Beethoven,Folk
1300,ADQ037,Music,Beeth. 4,Folk 6,-0.010792635344803717,0.025881924934718345,Beethoven,Folk
1301,ADQ055,Music,Beeth. 4,Folk 6,0.016231115305640035,0.051589215171850465,Beethoven,Folk
1302,ADQ009,Music,Beeth. 4,Folk 6,0.014368021994452546,0.006917936041980825,Beethoven,Folk
1303,ADQ047,Music,Beeth. 4,Folk 6,-0.00703785732241737,0.02248775461362189,Beethoven,Folk
1304,ADR071,Music,Beeth. 4,Folk 6,-0.006764409121537282,-0.002887081818438201,Beethoven,Folk
1305,AEQ082,Music,Beeth. 4,Folk 6,-0.017402657338027674,0.01816741260421646,Beethoven,Folk
1306,ADQ031,Music,Beeth. 4,Folk 6,-0.020319509931346943,0.0063888496240971865,Beethoven,Folk
1307,ADQ015,Music,Beeth. 4,Folk 6,0.011847345696291851,-0.0023162684323211093,Beethoven,Folk
1308,ADQ050,Music,Beeth. 4,Folk 6,0.008487447246388622,0.008941460383123523,Beethoven,Folk
1309,ADQ020,Music,Beeth. 4,Folk 6,-0.01931684015658088,0.0010611384915116878,Beethoven,Folk
1310,ADQ045,Music,Beeth. 4,Folk 6,-0.0012748349765127783,0.015372954296989266,Beethoven,Folk
1311,ADQ034,Music,Beeth. 4,Folk 6,-0.007153901537319362,-0.01910172413595785,Beethoven,Folk
1312,ADQ010,Music,Beeth. 4,Folk 3,-0.021590382735555268,0.004018735699237425,Beethoven,Folk
1313,ADQ023,Music,Beeth. 4,Folk 3,0.00858300333228492,0.01261603314320259,Beethoven,Folk
1314,ADQ007,Music,Beeth. 4,Folk 3,-0.004421958322961695,0.021630104930014445,Beethoven,Folk
1315,ADQ030,Music,Beeth. 4,Folk 3,-0.0031637690935536478,0.01631358370756329,Beethoven,Folk
1316,ADQ006,Music,Beeth. 4,Folk 3,0.011669556763708115,-0.0019862100351061562,Beethoven,Folk
1317,ADQ019,Music,Beeth. 4,Folk 3,0.020165168624519496,0.00675438353274028,Beethoven,Folk
1318,ADQ026,Music,Beeth. 4,Folk 3,0.035586106344230616,0.021298102783586886,Beethoven,Folk
1319,ADQ046,Music,Beeth. 4,Folk 3,-0.001425012776410847,0.006717778418572411,Beethoven,Folk
1320,ADQ049,Music,Beeth. 4,Folk 3,0.026919836037562334,0.028910712201144734,Beethoven,Folk
1321,ADQ057,Music,Beeth. 4,Folk 3,0.020902211809566796,0.013311066215984376,Beethoven,Folk
1322,ADR069,Music,Beeth. 4,Folk 3,0.019813030220390826,0.014823701002852742,Beethoven,Folk
1323,ADQ043,Music,Beeth. 4,Folk 3,0.02129773260646428,0.025531904512580948,Beethoven,Folk
1324,ADQ059,Music,Beeth. 4,Folk 3,-0.0006824715258344972,0.006384140849437479,Beethoven,Folk
1325,ADQ042,Music,Beeth. 4,Folk 3,-0.0010136281867731158,0.023005279981087628,Beethoven,Folk
1326,ADQ053,Music,Beeth. 4,Folk 3,0.03098709932837269,0.0010736200045427357,Beethoven,Folk
1327,ADR070,Music,Beeth. 4,Folk 3,0.013212208914308656,0.012068179343054994,Beethoven,Folk
1328,AEQ089,Music,Beeth. 4,Folk 3,0.018087298139130275,0.009111659568796898,Beethoven,Folk
1329,ADQ064,Music,Beeth. 4,Folk 3,0.003663989307416068,0.008461861679137673,Beethoven,Folk
1330,ADR068,Music,Beeth. 4,Folk 3,0.013600246547793718,0.020308894240064948,Beethoven,Folk
1331,ADQ048,Music,Beeth. 4,Folk 3,0.007170621769077791,0.006988048063511281,Beethoven,Folk
1332,ADQ024,Music,Beeth. 4,Folk 3,0.0005481929239848517,0.01107193089607217,Beethoven,Folk
1333,ADQ051,Music,Beeth. 4,Folk 3,0.024811467933842344,0.011717456806922313,Beethoven,Folk
1334,ADQ063,Music,Beeth. 4,Folk 3,0.007871038232252912,0.00845909313345734,Beethoven,Folk
1335,ADQ041,Music,Beeth. 4,Folk 3,0.0029093116119041132,0.04927593771566261,Beethoven,Folk
1336,ADQ008,Music,Beeth. 4,Folk 3,-0.0009300240694220228,0.032252488705632916,Beethoven,Folk
1337,ADQ005,Music,Beeth. 4,Folk 3,0.022839475547545007,0.023279860471553948,Beethoven,Folk
1338,ADQ027,Music,Beeth. 4,Folk 3,0.017592636564866614,0.0506702510988545,Beethoven,Folk
1339,ADQ016,Music,Beeth. 4,Folk 3,0.009987876016319907,0.0397262935436735,Beethoven,Folk
1340,ADQ038,Music,Beeth. 4,Folk 3,0.010357509140833866,0.02260973055454385,Beethoven,Folk
1341,ADQ004,Music,Beeth. 4,Folk 3,-0.0025738999877256883,0.0039522503141225206,Beethoven,Folk
1342,AEQ087,Music,Beeth. 4,Folk 3,0.011091506403801455,0.016972263542085857,Beethoven,Folk
1343,AEQ079,Music,Beeth. 4,Folk 3,0.009813338683907772,0.011401699464466557,Beethoven,Folk
1344,ADQ025,Music,Beeth. 4,Folk 3,-0.011556225995217663,0.043892643680023415,Beethoven,Folk
1345,ADQ044,Music,Beeth. 4,Folk 3,0.0188619310128807,0.013693559140718113,Beethoven,Folk
1346,ADQ035,Music,Beeth. 4,Folk 3,0.012705374540007563,0.00212174083761772,Beethoven,Folk
1347,ADQ036,Music,Beeth. 4,Folk 3,0.011924629344469286,0.007256073854983729,Beethoven,Folk
1348,AEQ088,Music,Beeth. 4,Folk 3,0.010968024473861665,0.007181802273033016,Beethoven,Folk
1349,AEQ081,Music,Beeth. 4,Folk 3,0.026485097854345014,0.0338682272557311,Beethoven,Folk
1350,ADQ003,Music,Beeth. 4,Folk 3,0.01652737201595479,0.013123102533583684,Beethoven,Folk
1351,ADQ028,Music,Beeth. 4,Folk 3,-0.013739228487202704,0.003051139694833297,Beethoven,Folk
1352,ADQ033,Music,Beeth. 4,Folk 3,0.004581954607210335,0.008524274320373617,Beethoven,Folk
1353,ADQ039,Music,Beeth. 4,Folk 3,0.005899871229022496,0.003852284894656358,Beethoven,Folk
1354,ADQ001,Music,Beeth. 4,Folk 3,0.02908119175458545,0.035856558402210026,Beethoven,Folk
1355,ADQ054,Music,Beeth. 4,Folk 3,-0.020607944226462283,0.030938014701576526,Beethoven,Folk
1356,ADQ011,Music,Beeth. 4,Folk 3,-0.009261628070079303,0.0065406572989043805,Beethoven,Folk
1357,ADQ061,Music,Beeth. 4,Folk 3,0.022197755381520967,0.026299505030134913,Beethoven,Folk
1358,ADQ060,Music,Beeth. 4,Folk 3,0.012800066305650067,0.022341342327608302,Beethoven,Folk
1359,ADR067,Music,Beeth. 4,Folk 3,0.0013364273209423945,-0.001560610486343032,Beethoven,Folk
1360,AEQ080,Music,Beeth. 4,Folk 3,-0.024293464772420392,0.02728031930677909,Beethoven,Folk
1361,ADQ014,Music,Beeth. 4,Folk 3,0.004729763473074943,0.011011622069722104,Beethoven,Folk
1362,ADQ040,Music,Beeth. 4,Folk 3,0.012937374142733465,0.027673157257538133,Beethoven,Folk
1363,ADQ062,Music,Beeth. 4,Folk 3,0.04985217911141393,0.010812318967316421,Beethoven,Folk
